Index,Activation Value
12344,0.03172331303358078
6156,0.030872924253344536
4825,0.027786966413259506
70776,0.024591311812400818
74354,0.02350262552499771
40355,0.023495998233556747
36411,0.02200915850698948
12,0.02170715108513832
62662,0.020562781020998955
11313,0.019270824268460274
