Index,Activation Value
47884,0.00784942228347063
73782,0.006271574646234512
67509,0.006205294746905565
54492,0.005081596784293652
89903,0.004802325274795294
101572,0.0045757475309073925
8826,0.0035817367024719715
36173,0.0032864611130207777
108324,0.0029653289820998907
8252,0.0027734956238418818
