Index,Activation Value
56725,0.16216568648815155
64204,0.09888656437397003
35254,0.09410108625888824
96758,0.09240368008613586
52426,0.08911476284265518
90842,0.08755244314670563
33336,0.08398347347974777
22202,0.08193827420473099
37498,0.08009815961122513
106196,0.07589972019195557
