Index,Activation Value
89903,0.09384268522262573
67831,0.06091627851128578
110712,0.06042240932583809
47884,0.057570505887269974
105073,0.05644617974758148
8251,0.05377959460020065
105112,0.05094779655337334
22227,0.050380803644657135
50022,0.040159888565540314
78974,0.03972054645419121
