Index,Activation Value
56725,0.0007037466275505722
13090,0.00064851128263399
28910,0.0006020492292009294
33336,0.00044625301961787045
70349,0.0004333030083216727
36173,0.00021043520246166736
28425,0.00016679152031429112
88571,0.00013798117288388312
111011,0.00013081033830530941
27438,0.00011407847341615707
