Index,Activation Value
18680,0.11674471944570541
108542,0.10915613174438477
11313,0.10268466919660568
7351,0.0921308845281601
61123,0.08131930232048035
111478,0.07585402578115463
21549,0.07176102697849274
73626,0.06814777106046677
47448,0.06493928283452988
70776,0.06436587870121002
