Index,Activation Value
13090,0.20887206494808197
52183,0.20127220451831818
56725,0.17352427542209625
37498,0.16612717509269714
60631,0.15966995060443878
51766,0.15731477737426758
97407,0.1497073918581009
33336,0.13792017102241516
83828,0.11461390554904938
28910,0.11387500911951065
