Index,Activation Value
852,0.04378420114517212
16158,0.03271910920739174
27789,0.030105819925665855
74354,0.029944652691483498
55426,0.02643820084631443
73802,0.02340540662407875
6200,0.01731627807021141
108688,0.01674533821642399
88937,0.016141483560204506
8914,0.014806380495429039
