neuron,label,count
1417,Bag,7
1417,Trouser,1
1417,T-shirt/top,1
1417,Shirt,1
265,Pullover,1
265,Shirt,3
265,T-shirt/top,4
265,Bag,1
265,Dress,1
882,Bag,5
882,Pullover,4
882,T-shirt/top,1
410,Pullover,3
410,Bag,4
410,T-shirt/top,1
410,Coat,1
410,Trouser,1
2151,Pullover,3
2151,Bag,6
2151,T-shirt/top,1
385,Shirt,6
385,Bag,1
385,Pullover,1
385,Coat,1
385,Trouser,1
1965,Bag,6
1965,Pullover,3
1965,Coat,1
1163,Bag,7
1163,Pullover,2
1163,Trouser,1
2250,Bag,5
2250,Pullover,4
2250,Shirt,1
54,Pullover,4
54,Bag,5
54,Coat,1
1433,Bag,3
1433,Pullover,5
1433,Shirt,1
1433,T-shirt/top,1
241,Bag,1
241,Shirt,3
241,Pullover,4
241,Coat,1
241,T-shirt/top,1
903,Bag,8
903,Trouser,1
903,Pullover,1
140,Pullover,3
140,Bag,5
140,Shirt,1
140,Coat,1
591,Bag,5
591,Pullover,4
591,T-shirt/top,1
1732,Bag,6
1732,Pullover,3
1732,Trouser,1
1819,Pullover,3
1819,T-shirt/top,3
1819,Shirt,4
628,Pullover,2
628,Bag,7
628,Trouser,1
70,Pullover,1
70,Dress,3
70,T-shirt/top,5
70,Shirt,1
35,Trouser,1
35,Pullover,3
35,Shirt,1
35,Bag,5
770,Bag,3
770,Trouser,1
770,Pullover,4
770,T-shirt/top,1
770,Shirt,1
1941,T-shirt/top,9
1941,Shirt,1
1102,Trouser,1
1102,Shirt,1
1102,Coat,1
1102,Bag,7
1596,Bag,7
1596,Trouser,1
1596,Pullover,1
1596,Shirt,1
735,Bag,5
735,Shirt,1
735,T-shirt/top,1
735,Coat,1
735,Pullover,2
1904,Pullover,3
1904,Bag,7
1147,T-shirt/top,1
1147,Bag,3
1147,Pullover,2
1147,Trouser,2
1147,Shirt,2
2274,Bag,5
2274,Trouser,1
2274,Pullover,2
2274,Shirt,2
2231,Pullover,1
2231,Bag,8
2231,T-shirt/top,1
1203,Bag,6
1203,Pullover,3
1203,T-shirt/top,1
1246,Pullover,5
1246,Coat,1
1246,Bag,2
1246,Shirt,2
2175,T-shirt/top,7
2175,Dress,2
2175,Bag,1
1513,Pullover,3
1513,Bag,6
1513,Shirt,1
361,T-shirt/top,1
361,Trouser,1
361,Bag,2
361,Shirt,2
361,Sandal,1
361,Pullover,2
361,Dress,1
1187,Bag,6
1187,Trouser,1
1187,Pullover,2
1187,T-shirt/top,1
409,Bag,4
409,Pullover,4
409,Shirt,1
409,Coat,1
2148,Bag,5
2148,Pullover,4
2148,T-shirt/top,1
823,Pullover,4
823,Shirt,3
823,Bag,3
1612,Pullover,5
1612,Bag,5
1286,Pullover,1
1286,Coat,1
1286,Shirt,1
1286,T-shirt/top,4
1286,Trouser,1
1286,Dress,2
1657,Bag,6
1657,Shirt,1
1657,Pullover,2
1657,Trouser,1
1939,Bag,6
1939,Pullover,1
1939,T-shirt/top,2
1939,Shirt,1
708,Bag,7
708,Pullover,3
2249,Pullover,3
2249,Bag,7
138,Bag,5
138,Pullover,2
138,Trouser,1
138,T-shirt/top,1
138,Shirt,1
615,Bag,7
615,Trouser,1
615,Pullover,2
1067,Pullover,2
1067,Bag,3
1067,T-shirt/top,2
1067,Dress,3
1824,Bag,5
1824,Pullover,1
1824,T-shirt/top,3
1824,Shirt,1
650,Pullover,3
650,Bag,6
650,Shirt,1
2010,Bag,6
2010,Shirt,1
2010,T-shirt/top,1
2010,Trouser,1
2010,Pullover,1
2055,Bag,4
2055,Trouser,1
2055,T-shirt/top,1
2055,Pullover,4
1366,Bag,7
1366,Trouser,1
1366,Coat,1
1366,Pullover,1
986,Coat,1
986,Pullover,4
986,Trouser,1
986,Bag,4
514,Bag,4
514,Coat,1
514,Pullover,2
514,Shirt,3
180,Shirt,1
180,Dress,2
180,Bag,2
180,T-shirt/top,4
180,Pullover,1
1323,Bag,6
1323,Pullover,2
1323,T-shirt/top,1
1323,Shirt,1
1610,T-shirt/top,3
1610,Pullover,4
1610,Ankle boot,1
1610,Shirt,1
1610,Bag,1
1284,Bag,5
1284,Shirt,1
1284,Pullover,4
1655,Pullover,4
1655,Bag,5
1655,T-shirt/top,1
1511,Pullover,2
1511,T-shirt/top,1
1511,Bag,7
1983,Bag,5
1983,Shirt,1
1983,Pullover,4
363,T-shirt/top,1
363,Bag,6
363,Pullover,3
1554,Pullover,3
1554,Bag,5
1554,Shirt,1
1554,T-shirt/top,1
326,Bag,5
326,Pullover,3
326,Shirt,1
326,Trouser,1
2012,Shirt,3
2012,Bag,5
2012,Pullover,2
2057,Bag,7
2057,T-shirt/top,1
2057,Trouser,1
2057,Pullover,1
984,Pullover,5
984,Shirt,1
984,T-shirt/top,1
984,Bag,3
516,Pullover,2
516,Bag,7
516,T-shirt/top,1
553,Bag,6
553,Trouser,1
553,Pullover,3
617,Bag,8
617,Pullover,2
652,Pullover,2
652,Bag,6
652,T-shirt/top,1
652,Trouser,1
283,Bag,7
283,Trouser,1
283,Pullover,2
1863,Pullover,2
1863,Ankle boot,1
1863,T-shirt/top,4
1863,Dress,1
1863,Coat,1
1863,Bag,1
1399,Bag,4
1399,Pullover,3
1399,Shirt,2
1399,T-shirt/top,1
979,Pullover,4
979,Bag,3
979,T-shirt/top,1
979,Shirt,2
1489,Bag,3
1489,Shirt,2
1489,T-shirt/top,3
1489,Pullover,1
1489,Dress,1
944,Trouser,1
944,Bag,4
944,T-shirt/top,1
944,Shirt,1
944,Pullover,3
901,Bag,5
901,Shirt,2
901,Pullover,3
142,Pullover,2
142,Bag,6
142,Shirt,1
142,T-shirt/top,1
2097,Bag,6
2097,Pullover,2
2097,Trouser,1
2097,T-shirt/top,1
1788,Trouser,1
1788,Bag,5
1788,Pullover,2
1788,T-shirt/top,1
1788,Shirt,1
1359,Bag,5
1359,Pullover,4
1359,T-shirt/top,1
1474,Bag,7
1474,Trouser,1
1474,Pullover,1
1474,T-shirt/top,1
206,Bag,6
206,Trouser,1
206,Pullover,3
692,Shirt,1
692,Bag,6
692,Pullover,2
692,Trouser,1
243,Bag,4
243,Shirt,1
243,Pullover,5
1244,Pullover,4
1244,Bag,4
1244,Coat,1
1244,T-shirt/top,1
436,Bag,7
436,Pullover,2
436,Shirt,1
2132,Bag,6
2132,T-shirt/top,1
2132,Pullover,3
1569,Trouser,1
1569,Bag,3
1569,Dress,2
1569,Shirt,1
1569,Pullover,2
1569,T-shirt/top,1
1943,T-shirt/top,1
1943,Bag,7
1943,Coat,1
1943,Pullover,1
737,Pullover,2
737,Bag,6
737,Trouser,1
737,T-shirt/top,1
1906,Bag,6
1906,Pullover,2
1906,T-shirt/top,1
1906,Shirt,1
72,Bag,5
72,Trouser,1
72,Pullover,3
72,Shirt,1
37,Pullover,2
37,Bag,7
37,Shirt,1
859,Bag,6
859,Pullover,2
859,T-shirt/top,1
859,Shirt,1
267,Shirt,3
267,T-shirt/top,4
267,Pullover,1
267,Dress,1
267,Bag,1
1338,Bag,7
1338,Pullover,2
1338,Shirt,1
1380,Bag,5
1380,Pullover,2
1380,Shirt,2
1380,Coat,1
123,Bag,5
123,Pullover,2
123,Ankle boot,2
123,Trouser,1
1751,Bag,7
1751,Trouser,1
1751,Shirt,1
1751,Pullover,1
925,Bag,7
925,Pullover,2
925,Shirt,1
166,T-shirt/top,6
166,Pullover,2
166,Bag,2
13,Bag,7
13,Pullover,2
13,T-shirt/top,1
756,Coat,1
756,Pullover,1
756,Shirt,3
756,Bag,3
756,T-shirt/top,2
713,Bag,6
713,Pullover,3
713,Trouser,1
1922,Bag,7
1922,Pullover,2
1922,T-shirt/top,1
2217,Bag,8
2217,Pullover,2
1508,Pullover,3
1508,Bag,5
1508,T-shirt/top,1
1508,Trouser,1
457,Pullover,3
457,Coat,1
457,Bag,5
457,Shirt,1
880,Shirt,1
880,Pullover,2
880,T-shirt/top,5
880,Dress,2
412,Pullover,2
412,Bag,6
412,Shirt,1
412,Coat,1
2153,Bag,6
2153,T-shirt/top,1
2153,Pullover,2
2153,Trouser,1
2116,Bag,9
2116,Shirt,1
2292,Pullover,3
2292,Bag,6
2292,Shirt,1
796,Shirt,1
796,Bag,7
796,Pullover,2
1535,Pullover,1
1535,Bag,6
1535,Shirt,2
1535,T-shirt/top,1
347,Shirt,1
347,Pullover,4
347,Bag,3
347,Coat,1
347,T-shirt/top,1
1570,Bag,5
1570,Pullover,3
1570,T-shirt/top,2
1218,Bag,4
1218,Pullover,4
1218,T-shirt/top,2
2193,Bag,4
2193,Pullover,2
2193,Shirt,3
2193,T-shirt/top,1
805,Bag,3
805,T-shirt/top,4
805,Sandal,1
805,Shirt,1
805,Pullover,1
1634,Coat,1
1634,Pullover,4
1634,T-shirt/top,4
1634,Ankle boot,1
497,Bag,6
497,Trouser,1
497,Shirt,1
497,Pullover,2
840,Bag,3
840,Pullover,3
840,Coat,1
840,Shirt,2
840,T-shirt/top,1
1671,Pullover,3
1671,Bag,6
1671,T-shirt/top,1
1729,Bag,4
1729,Shirt,1
1729,Pullover,5
918,T-shirt/top,1
918,Bag,6
918,Pullover,2
918,Trouser,1
633,Trouser,1
633,Bag,6
633,Shirt,1
633,Pullover,2
2036,Bag,3
2036,Shirt,2
2036,Dress,4
2036,Pullover,1
2073,Bag,8
2073,Pullover,2
1340,Shirt,1
1340,Pullover,4
1340,T-shirt/top,1
1340,Bag,3
1340,Coat,1
1791,Bag,6
1791,Pullover,2
1791,Trouser,1
1791,Shirt,1
532,Bag,5
532,Pullover,3
532,T-shirt/top,1
532,Shirt,1
1549,Pullover,2
1549,Bag,7
1549,Shirt,1
1221,Bag,2
1221,Pullover,5
1221,Shirt,1
1221,Trouser,2
453,Bag,5
453,Pullover,3
453,T-shirt/top,1
453,Trouser,1
1264,Bag,5
1264,T-shirt/top,5
416,Pullover,1
416,Bag,5
416,Trouser,1
416,Shirt,2
416,T-shirt/top,1
2112,Pullover,2
2112,Sandal,1
2112,Shirt,3
2112,T-shirt/top,2
2112,Dress,2
1648,Pullover,2
1648,Bag,6
1648,Shirt,1
1648,Coat,1
879,Pullover,7
879,Bag,2
879,T-shirt/top,1
383,Bag,5
383,Pullover,3
383,Trouser,1
383,Shirt,1
1120,Bag,4
1120,Pullover,3
1120,Shirt,2
1120,T-shirt/top,1
717,Pullover,2
717,Bag,5
717,Shirt,1
717,Trouser,1
717,Ankle boot,1
1926,Bag,4
1926,Pullover,2
1926,T-shirt/top,1
1926,Coat,1
1926,Shirt,2
1165,Bag,8
1165,Pullover,1
1165,Trouser,1
2213,Shirt,1
2213,Bag,2
2213,Pullover,6
2213,T-shirt/top,1
1384,Pullover,4
1384,T-shirt/top,1
1384,Bag,4
1384,Coat,1
127,Pullover,3
127,Shirt,1
127,Bag,5
127,T-shirt/top,1
1755,Bag,7
1755,Trouser,1
1755,Pullover,1
1755,Shirt,1
921,Pullover,3
921,Trouser,1
921,Bag,4
921,Coat,1
921,T-shirt/top,1
1078,Bag,5
1078,Pullover,4
1078,Shirt,1
1085,T-shirt/top,1
1085,Shirt,1
1085,Bag,4
1085,Pullover,2
1085,Trouser,1
1085,Dress,1
1411,Bag,7
1411,Pullover,2
1411,Trouser,1
1883,Trouser,1
1883,Bag,6
1883,Pullover,2
1883,Shirt,1
999,Bag,5
999,Pullover,3
999,T-shirt/top,1
999,Trouser,1
1469,Bag,6
1469,Pullover,2
1469,Shirt,1
1469,T-shirt/top,1
2077,Pullover,2
2077,Coat,1
2077,Bag,5
2077,Shirt,2
1795,Bag,6
1795,T-shirt/top,1
1795,Pullover,2
1795,Coat,1
536,T-shirt/top,5
536,Shirt,2
536,Pullover,3
1301,Bag,6
1301,Pullover,3
1301,Shirt,1
1768,Bag,6
1768,T-shirt/top,1
1768,Pullover,2
1768,Trouser,1
959,Pullover,2
959,Bag,6
959,Shirt,2
1494,Bag,4
1494,T-shirt/top,1
1494,Pullover,5
1045,Bag,8
1045,Pullover,1
1045,Trouser,1
1806,Trouser,1
1806,Bag,6
1806,Pullover,2
1806,T-shirt/top,1
672,T-shirt/top,5
672,Dress,2
672,Bag,1
672,Shirt,1
672,Trouser,1
1843,Bag,5
1843,Pullover,3
1843,T-shirt/top,1
1843,Shirt,1
2197,Trouser,1
2197,Bag,3
2197,Pullover,1
2197,T-shirt/top,2
2197,Shirt,1
2197,Dress,2
801,Coat,1
801,Bag,6
801,Pullover,2
801,T-shirt/top,1
1630,Bag,5
1630,Pullover,3
1630,T-shirt/top,1
1630,Trouser,1
493,Shirt,2
493,T-shirt/top,6
493,Dress,2
844,Bag,5
844,Pullover,3
844,T-shirt/top,1
844,Shirt,1
1158,Bag,5
1158,Trouser,1
1158,Pullover,2
1158,Coat,1
1158,Shirt,1
1589,T-shirt/top,3
1589,Shirt,1
1589,Trouser,1
1589,Bag,1
1589,Dress,2
1589,Pullover,2
2296,Bag,5
2296,Pullover,3
2296,Trouser,1
2296,Coat,1
792,T-shirt/top,3
792,Dress,3
792,Shirt,3
792,Pullover,1
306,Bag,5
306,T-shirt/top,1
306,Shirt,1
306,Trouser,1
306,Pullover,2
1688,Pullover,4
1688,Shirt,1
1688,T-shirt/top,1
1688,Bag,1
1688,Sneaker,1
1688,Trouser,1
1688,Dress,1
1259,Pullover,2
1259,Bag,7
1259,Trouser,1
92,Bag,5
92,Pullover,4
92,Shirt,1
1061,Pullover,3
1061,Bag,4
1061,Dress,1
1061,Shirt,1
1061,Coat,1
1024,Pullover,3
1024,Trouser,1
1024,Bag,6
287,Bag,4
287,Pullover,3
287,T-shirt/top,2
287,Shirt,1
1709,Bag,6
1709,T-shirt/top,1
1709,Pullover,2
1709,Trouser,1
2016,Bag,5
2016,T-shirt/top,1
2016,Pullover,2
2016,Coat,1
2016,Trouser,1
2053,Bag,6
2053,Pullover,2
2053,Trouser,1
2053,T-shirt/top,1
980,Bag,3
980,T-shirt/top,1
980,Pullover,4
980,Shirt,2
1360,Bag,5
1360,Pullover,3
1360,Coat,1
1360,Trouser,1
512,Bag,7
512,T-shirt/top,1
512,Pullover,1
512,Trouser,1
186,Coat,1
186,Bag,5
186,Pullover,4
1325,T-shirt/top,1
1325,Pullover,3
1325,Bag,5
1325,Trouser,1
557,Bag,4
557,Pullover,3
557,T-shirt/top,1
557,Shirt,1
557,Coat,1
1238,Bag,4
1238,Pullover,4
1238,T-shirt/top,1
1238,Trouser,1
367,Bag,6
367,Pullover,3
367,T-shirt/top,1
1550,Bag,7
1550,Trouser,1
1550,Pullover,2
322,Bag,4
322,Pullover,3
322,Shirt,2
322,T-shirt/top,1
1280,Pullover,5
1280,Bag,4
1280,T-shirt/top,1
1104,T-shirt/top,2
1104,Bag,5
1104,Trouser,1
1104,Shirt,1
1104,Pullover,1
733,Bag,5
733,Pullover,3
733,Shirt,1
733,T-shirt/top,1
1141,T-shirt/top,4
1141,Shirt,2
1141,Trouser,1
1141,Bag,1
1141,Pullover,1
1141,Dress,1
2272,Bag,7
2272,Trouser,1
2272,T-shirt/top,1
2272,Pullover,1
2237,Bag,5
2237,Shirt,2
2237,Pullover,2
2237,T-shirt/top,1
76,T-shirt/top,1
76,Pullover,4
76,Bag,4
76,Shirt,1
1629,Shirt,1
1629,T-shirt/top,7
1629,Bag,1
1629,Pullover,1
818,Bag,8
818,Pullover,1
818,T-shirt/top,1
1205,Bag,5
1205,Coat,1
1205,Pullover,3
1205,T-shirt/top,1
477,Bag,7
477,Pullover,1
477,Trouser,1
477,T-shirt/top,1
432,Bag,6
432,Coat,1
432,Trouser,1
432,Pullover,2
2136,Bag,4
2136,Shirt,1
2136,Pullover,5
1528,Bag,8
1528,Trouser,1
1528,Pullover,1
1318,Pullover,1
1318,Bag,7
1318,Coat,1
1318,T-shirt/top,1
1470,Bag,5
1470,Pullover,2
1470,Trouser,1
1470,Dress,1
1470,T-shirt/top,1
696,T-shirt/top,1
696,Bag,5
696,Pullover,3
696,Trouser,1
1019,Bag,6
1019,Pullover,2
1019,T-shirt/top,1
1019,Trouser,1
940,Pullover,4
940,Bag,5
940,Coat,1
103,Dress,3
103,T-shirt/top,3
103,Pullover,2
103,Coat,1
103,Shirt,1
905,Bag,4
905,Pullover,2
905,Trouser,1
905,T-shirt/top,1
905,Shirt,2
597,Bag,6
597,T-shirt/top,1
597,Pullover,3
2093,Bag,7
2093,Trouser,1
2093,Coat,1
2093,Shirt,1
1207,Pullover,3
1207,Bag,6
1207,T-shirt/top,1
1242,Trouser,1
1242,Bag,7
1242,T-shirt/top,1
1242,Pullover,1
430,Pullover,1
430,Bag,6
430,Trouser,1
430,T-shirt/top,1
430,Shirt,1
1693,Pullover,3
1693,Bag,6
1693,Shirt,1
31,Pullover,4
31,Trouser,2
31,Coat,1
31,Bag,3
488,Shirt,1
488,Bag,7
488,Pullover,2
774,Shirt,3
774,Bag,2
774,T-shirt/top,2
774,Coat,1
774,Pullover,2
1106,Bag,8
1106,Trouser,1
1106,Pullover,1
1592,Shirt,2
1592,T-shirt/top,2
1592,Pullover,4
1592,Bag,2
731,Trouser,1
731,Bag,4
731,Pullover,2
731,T-shirt/top,1
731,Shirt,1
731,Dress,1
1900,Trouser,1
1900,Bag,6
1900,Pullover,3
1143,Pullover,2
1143,T-shirt/top,1
1143,Bag,7
2270,T-shirt/top,1
2270,Bag,6
2270,Pullover,3
942,Bag,1
942,Pullover,5
942,T-shirt/top,3
942,Coat,1
1773,Bag,3
1773,Pullover,6
1773,Shirt,1
907,Bag,2
907,Dress,4
907,Sandal,1
907,Shirt,1
907,Pullover,1
907,Coat,1
144,Pullover,4
144,Bag,6
595,Bag,7
595,T-shirt/top,1
595,Pullover,2
1736,Bag,2
1736,Pullover,5
1736,T-shirt/top,1
1736,Dress,1
1736,Trouser,1
1472,Bag,6
1472,Shirt,1
1472,Pullover,3
1437,Bag,6
1437,T-shirt/top,1
1437,Pullover,2
1437,Shirt,1
694,Bag,6
694,Coat,1
694,T-shirt/top,1
694,Pullover,2
245,Pullover,2
245,Bag,6
245,Shirt,2
2029,Pullover,1
2029,Dress,4
2029,T-shirt/top,5
1898,Pullover,1
1898,Bag,8
1898,T-shirt/top,1
278,Pullover,3
278,Dress,2
278,T-shirt/top,3
278,Bag,1
278,Trouser,1
2014,Pullover,5
2014,Bag,3
2014,T-shirt/top,1
2014,Shirt,1
1362,Bag,5
1362,Trouser,1
1362,T-shirt/top,1
1362,Pullover,2
1362,Shirt,1
184,Trouser,1
184,T-shirt/top,7
184,Pullover,1
184,Shirt,1
179,T-shirt/top,5
179,Ankle boot,1
179,Pullover,3
179,Shirt,1
611,Bag,2
611,Shirt,1
611,T-shirt/top,3
611,Dress,2
611,Ankle boot,2
1063,Bag,5
1063,Pullover,3
1063,Trouser,1
1063,Shirt,1
1820,Trouser,1
1820,Bag,6
1820,Pullover,2
1820,Shirt,1
1865,Pullover,3
1865,Bag,5
1865,T-shirt/top,1
1865,Shirt,1
285,T-shirt/top,1
285,Pullover,4
285,Bag,5
827,Pullover,3
827,Shirt,1
827,Bag,5
827,T-shirt/top,1
862,Bag,7
862,Pullover,3
1653,Bag,3
1653,Pullover,5
1653,T-shirt/top,1
1653,Shirt,1
749,Bag,5
749,Pullover,3
749,T-shirt/top,1
749,Shirt,1
2208,Bag,7
2208,Pullover,3
1517,Pullover,2
1517,Bag,6
1517,T-shirt/top,1
1517,Shirt,1
365,Bag,7
365,T-shirt/top,1
365,Pullover,2
1552,Bag,5
1552,Trouser,1
1552,T-shirt/top,1
1552,Pullover,2
1552,Coat,1
320,Bag,6
320,Pullover,3
320,T-shirt/top,1
448,T-shirt/top,1
448,Shirt,2
448,Bag,4
448,Pullover,2
448,Coat,1
2109,Pullover,4
2109,Bag,5
2109,T-shirt/top,1
635,Pullover,5
635,Shirt,2
635,Bag,3
1496,T-shirt/top,9
1496,Shirt,1
1047,Bag,5
1047,Trouser,1
1047,T-shirt/top,1
1047,Pullover,3
1804,Pullover,4
1804,Bag,6
670,Shirt,2
670,Pullover,6
670,Bag,2
118,Pullover,3
118,Bag,7
2088,Pullover,6
2088,Bag,3
2088,Coat,1
1797,Shirt,1
1797,T-shirt/top,6
1797,Pullover,2
1797,Dress,1
534,Bag,5
534,Trouser,1
534,T-shirt/top,1
534,Pullover,3
571,Shirt,2
571,Bag,4
571,Pullover,2
571,T-shirt/top,2
2,Bag,5
2,Trouser,1
2,Pullover,3
2,T-shirt/top,1
790,Bag,2
790,T-shirt/top,5
790,Dress,1
790,Pullover,1
790,Shirt,1
341,Bag,6
341,Pullover,2
341,T-shirt/top,1
341,Trouser,1
1576,T-shirt/top,5
1576,Shirt,2
1576,Pullover,2
1576,Dress,1
1919,Pullover,4
1919,Bag,4
1919,T-shirt/top,1
1919,Shirt,1
728,Bag,4
728,Coat,1
728,Pullover,3
728,Shirt,2
2269,Bag,5
2269,Pullover,3
2269,T-shirt/top,1
2269,Shirt,1
2195,Bag,5
2195,Pullover,4
2195,Shirt,1
28,Bag,5
28,Trouser,1
28,Pullover,3
28,Shirt,1
803,Pullover,2
803,T-shirt/top,1
803,Bag,7
491,Bag,4
491,Trouser,1
491,Pullover,2
491,T-shirt/top,1
491,Shirt,2
846,Coat,1
846,Pullover,2
846,Bag,2
846,T-shirt/top,4
846,Shirt,1
1961,Bag,7
1961,Trouser,1
1961,Pullover,2
381,Pullover,3
381,Bag,5
381,Shirt,1
381,Trouser,1
715,Pullover,4
715,Bag,5
715,Shirt,1
1924,Pullover,4
1924,Bag,5
1924,T-shirt/top,1
1167,Trouser,1
1167,Bag,4
1167,T-shirt/top,1
1167,Shirt,2
1167,Pullover,2
2254,Bag,3
2254,Shirt,1
2254,Pullover,4
2254,T-shirt/top,2
2211,Pullover,2
2211,Bag,5
2211,Coat,1
2211,Shirt,1
2211,T-shirt/top,1
15,Bag,4
15,Shirt,1
15,Pullover,3
15,Coat,1
15,T-shirt/top,1
1223,Pullover,1
1223,Bag,5
1223,Coat,1
1223,Shirt,2
1223,T-shirt/top,1
886,Pullover,3
886,Bag,7
1266,T-shirt/top,1
1266,Bag,5
1266,Pullover,3
1266,Shirt,1
414,Pullover,5
414,Bag,4
414,T-shirt/top,1
2110,Pullover,4
2110,Bag,6
339,Bag,5
339,Pullover,3
339,Shirt,2
2048,Pullover,3
2048,Bag,5
2048,T-shirt/top,1
2048,Shirt,1
509,Bag,5
509,Pullover,3
509,Coat,1
509,Shirt,1
1456,Bag,1
1456,Pullover,3
1456,T-shirt/top,5
1456,Dress,1
224,Bag,7
224,Pullover,2
224,Shirt,1
1087,Pullover,4
1087,Bag,4
1087,T-shirt/top,1
1087,Trouser,1
1413,Trouser,1
1413,Bag,3
1413,T-shirt/top,6
261,Coat,1
261,Bag,5
261,T-shirt/top,3
261,Pullover,1
608,T-shirt/top,1
608,Bag,5
608,Pullover,3
608,Shirt,1
1386,Pullover,3
1386,Bag,4
1386,T-shirt/top,1
1386,Shirt,2
966,Bag,7
966,T-shirt/top,1
966,Shirt,1
966,Pullover,1
125,Bag,6
125,Pullover,3
125,T-shirt/top,1
923,Bag,6
923,Pullover,2
923,Coat,1
923,Trouser,1
877,Shirt,2
877,Bag,3
877,Coat,1
877,Pullover,4
1646,Trouser,1
1646,Bag,4
1646,Shirt,2
1646,Pullover,2
1646,T-shirt/top,1
832,T-shirt/top,1
832,Bag,5
832,Trouser,1
832,Pullover,3
1603,Pullover,2
1603,T-shirt/top,1
1603,Bag,7
19,Bag,7
19,T-shirt/top,1
19,Pullover,2
2258,Bag,7
2258,Pullover,2
2258,T-shirt/top,1
1928,T-shirt/top,7
1928,Shirt,2
1928,Pullover,1
719,Bag,6
719,Pullover,2
719,Shirt,1
719,T-shirt/top,1
1196,T-shirt/top,2
1196,Pullover,2
1196,Bag,6
1502,Pullover,3
1502,Shirt,1
1502,Bag,6
370,Trouser,1
370,Bag,6
370,T-shirt/top,1
370,Pullover,2
228,Bag,4
228,Shirt,1
228,Pullover,4
228,Trouser,1
1332,Shirt,1
1332,Bag,6
1332,Trouser,1
1332,Pullover,1
1332,T-shirt/top,1
997,Bag,8
997,Pullover,1
997,T-shirt/top,1
2044,Trouser,1
2044,Pullover,2
2044,Bag,6
2044,Shirt,1
1870,Bag,7
1870,Trouser,1
1870,Pullover,1
1870,Shirt,1
604,Pullover,4
604,Bag,4
604,Shirt,2
1835,Bag,7
1835,Pullover,1
1835,Trouser,1
1835,T-shirt/top,1
1076,Bag,2
1076,T-shirt/top,4
1076,Dress,2
1076,Shirt,2
2084,Bag,8
2084,Trouser,1
2084,Pullover,1
912,Bag,6
912,Trouser,1
912,Pullover,2
912,T-shirt/top,1
1723,Bag,7
1723,Pullover,1
1723,Trouser,1
1723,Shirt,1
114,Bag,6
114,Pullover,2
114,Coat,1
114,T-shirt/top,1
957,Bag,6
957,Pullover,3
957,T-shirt/top,1
1766,Pullover,3
1766,Coat,1
1766,Bag,5
1766,T-shirt/top,1
1808,Pullover,2
1808,Bag,6
1808,Trouser,1
1808,Shirt,1
639,Pullover,4
639,Bag,5
639,T-shirt/top,1
681,T-shirt/top,1
681,Bag,5
681,Pullover,2
681,Coat,1
681,Shirt,1
250,Bag,5
250,T-shirt/top,2
250,Trouser,2
250,Pullover,1
538,Bag,6
538,Pullover,3
538,Coat,1
2079,Bag,3
2079,Pullover,5
2079,T-shirt/top,1
2079,Trouser,1
2298,Bag,5
2298,Pullover,2
2298,Shirt,3
2121,Bag,6
2121,Shirt,1
2121,Pullover,3
2164,Bag,6
2164,Trouser,1
2164,Pullover,2
2164,T-shirt/top,1
1257,Coat,1
1257,Bag,4
1257,Pullover,1
1257,Shirt,2
1257,T-shirt/top,1
1257,Ankle boot,1
425,Bag,5
425,Pullover,2
425,T-shirt/top,2
425,Shirt,1
2199,Pullover,3
2199,Bag,5
2199,Coat,1
2199,Shirt,1
61,Bag,6
61,T-shirt/top,1
61,Pullover,2
61,Trouser,1
2220,Coat,1
2220,Bag,5
2220,Pullover,2
2220,Dress,1
2220,Trouser,1
2265,Bag,6
2265,Pullover,3
2265,Coat,1
724,Bag,3
724,Sandal,1
724,Pullover,2
724,Shirt,1
724,Dress,3
1587,Bag,6
1587,T-shirt/top,1
1587,Pullover,3
1156,Pullover,5
1156,Bag,5
761,Shirt,3
761,Coat,1
761,Bag,2
761,Trouser,1
761,T-shirt/top,2
761,Dress,1
559,Pullover,1
559,Bag,5
559,Dress,2
559,T-shirt/top,1
559,Shirt,1
1406,Pullover,5
1406,Bag,3
1406,T-shirt/top,1
1406,Shirt,1
1894,Pullover,4
1894,Bag,5
1894,T-shirt/top,1
1092,Pullover,5
1092,Shirt,2
1092,Bag,3
231,Dress,5
231,T-shirt/top,1
231,Pullover,3
231,Ankle boot,1
658,Trouser,1
658,Bag,5
658,T-shirt/top,1
658,Pullover,2
658,Shirt,1
175,Pullover,3
175,Bag,6
175,T-shirt/top,1
936,Bag,5
936,Pullover,5
1742,Shirt,1
1742,Pullover,5
1742,Bag,4
2241,Pullover,3
2241,Shirt,4
2241,Ankle boot,1
2241,T-shirt/top,1
2241,Bag,1
1172,Bag,4
1172,Pullover,5
1172,Shirt,1
1931,Bag,7
1931,Pullover,2
1931,T-shirt/top,1
1137,Bag,6
1137,Pullover,3
1137,T-shirt/top,1
1974,Bag,6
1974,Pullover,2
1974,Trouser,1
1974,Shirt,1
394,Pullover,4
394,T-shirt/top,3
394,Trouser,1
394,Dress,1
394,Shirt,1
45,Pullover,5
45,Coat,1
45,T-shirt/top,1
45,Bag,3
1273,Bag,8
1273,Pullover,2
401,Bag,5
401,Shirt,2
401,T-shirt/top,2
401,Pullover,1
1236,Bag,5
1236,Pullover,3
1236,Shirt,1
1236,Trouser,1
444,T-shirt/top,1
444,Trouser,1
444,Pullover,2
444,Bag,6
369,Bag,4
369,Trouser,1
