neuron,label,count
1749,Dress,6
1749,Bag,2
1749,T-shirt/top,1
1749,Ankle boot,1
978,Bag,6
978,Shirt,1
978,Dress,1
978,T-shirt/top,1
978,Pullover,1
1398,Shirt,2
1398,Ankle boot,2
1398,Sandal,3
1398,Dress,1
1398,Pullover,1
1398,T-shirt/top,1
1179,T-shirt/top,6
1179,Shirt,1
1179,Pullover,1
1179,Dress,2
1285,Bag,4
1285,Pullover,5
1285,T-shirt/top,1
865,Bag,6
865,Pullover,2
865,Shirt,1
865,T-shirt/top,1
1654,T-shirt/top,1
1654,Bag,3
1654,Dress,3
1654,Shirt,1
1654,Pullover,1
1654,Sandal,1
820,Bag,5
820,Shirt,1
820,Pullover,4
1611,Bag,4
1611,Shirt,1
1611,Pullover,5
1278,Bag,6
1278,Pullover,2
1278,Shirt,1
1278,T-shirt/top,1
898,Bag,6
898,Pullover,2
898,Shirt,2
1555,Pullover,2
1555,Shirt,1
1555,Dress,4
1555,T-shirt/top,2
1555,Sandal,1
327,T-shirt/top,9
327,Shirt,1
1184,Coat,1
1184,Pullover,3
1184,Bag,2
1184,T-shirt/top,1
1184,Shirt,1
1184,Trouser,1
1184,Dress,1
1510,Bag,6
1510,T-shirt/top,1
1510,Pullover,2
1510,Shirt,1
362,Bag,7
362,Pullover,2
362,Shirt,1
1982,T-shirt/top,2
1982,Bag,2
1982,Shirt,2
1982,Dress,3
1982,Pullover,1
1728,T-shirt/top,3
1728,Pullover,3
1728,Bag,2
1728,Shirt,1
1728,Sandal,1
919,Dress,2
919,Pullover,1
919,T-shirt/top,2
919,Shirt,1
919,Bag,4
677,Shirt,2
677,T-shirt/top,4
677,Ankle boot,1
677,Dress,2
677,Pullover,1
1846,Coat,1
1846,T-shirt/top,3
1846,Pullover,4
1846,Bag,2
1005,Bag,3
1005,Pullover,4
1005,Ankle boot,2
1005,T-shirt/top,1
1491,Pullover,2
1491,Bag,6
1491,T-shirt/top,1
1491,Trouser,1
632,Coat,1
632,Pullover,2
632,Bag,3
632,T-shirt/top,3
632,Dress,1
1803,T-shirt/top,5
1803,Pullover,2
1803,Shirt,1
1803,Sandal,1
1803,Bag,1
1040,Pullover,1
1040,Bag,7
1040,Shirt,1
1040,Coat,1
5,Pullover,5
5,Shirt,1
5,Bag,4
1429,Pullover,5
1429,Bag,3
1429,Ankle boot,2
2072,Bag,8
2072,Trouser,1
2072,Pullover,1
2037,Pullover,4
2037,Bag,5
2037,Shirt,1
1304,Bag,3
1304,Dress,4
1304,Sandal,3
576,Shirt,2
576,T-shirt/top,6
576,Trouser,1
576,Dress,1
1341,Bag,6
1341,Trouser,1
1341,T-shirt/top,1
1341,Shirt,2
533,Shirt,2
533,Ankle boot,1
533,T-shirt/top,6
533,Trouser,1
1790,Bag,6
1790,Pullover,3
1790,T-shirt/top,1
2293,Bag,5
2293,Pullover,4
2293,Shirt,1
1571,T-shirt/top,8
1571,Dress,1
1571,Shirt,1
303,Bag,2
303,Pullover,2
303,Sandal,1
303,Coat,1
303,T-shirt/top,1
303,Dress,2
303,Shirt,1
1534,Shirt,1
1534,Bag,4
1534,Trouser,1
1534,Pullover,3
1534,T-shirt/top,1
797,Bag,4
797,Pullover,5
797,T-shirt/top,1
346,Dress,5
346,Shirt,1
346,T-shirt/top,1
346,Sandal,1
346,Pullover,2
1219,Shirt,1
1219,Bag,6
1219,Pullover,3
97,Pullover,4
97,Sandal,1
97,Dress,4
97,Shirt,1
2192,Bag,4
2192,Pullover,3
2192,Shirt,1
2192,Coat,1
2192,Trouser,1
841,Shirt,1
841,Ankle boot,3
841,T-shirt/top,4
841,Dress,2
1670,Pullover,7
1670,Shirt,2
1670,Bag,1
804,T-shirt/top,7
804,Ankle boot,3
496,T-shirt/top,9
496,Shirt,1
1635,Bag,6
1635,Trouser,1
1635,Pullover,2
1635,Shirt,1
1118,Bag,4
1118,Coat,2
1118,Ankle boot,1
1118,T-shirt/top,2
1118,Dress,1
12,Sandal,2
12,Ankle boot,7
12,Shirt,1
57,Shirt,1
57,Dress,6
57,Bag,2
57,T-shirt/top,1
1608,T-shirt/top,2
1608,Pullover,4
1608,Coat,1
1608,Bag,3
839,T-shirt/top,5
839,Dress,3
839,Shirt,2
712,T-shirt/top,1
712,Coat,1
712,Pullover,2
712,Bag,6
1160,Bag,5
1160,Shirt,1
1160,Pullover,4
1923,Ankle boot,2
1923,Shirt,1
1923,Dress,5
1923,Coat,1
1923,Pullover,1
757,Pullover,6
757,Coat,1
757,Ankle boot,1
757,T-shirt/top,1
757,Dress,1
1125,T-shirt/top,3
1125,Bag,3
1125,Pullover,3
1125,Dress,1
1966,T-shirt/top,1
1966,Pullover,4
1966,Bag,3
1966,Sandal,1
1966,Shirt,1
386,Pullover,3
386,Bag,5
386,Shirt,2
2216,Bag,5
2216,T-shirt/top,1
2216,Pullover,2
2216,Dress,1
2216,Shirt,1
2253,Bag,3
2253,T-shirt/top,2
2253,Pullover,3
2253,Shirt,2
1509,Pullover,2
1509,T-shirt/top,5
1509,Shirt,2
1509,Bag,1
881,Bag,6
881,Pullover,1
881,T-shirt/top,1
881,Shirt,1
881,Ankle boot,1
1261,Pullover,2
1261,Shirt,1
1261,T-shirt/top,5
1261,Bag,2
413,Pullover,6
413,Bag,2
413,T-shirt/top,1
413,Trouser,1
1224,Pullover,2
1224,Bag,7
1224,Shirt,1
456,Bag,5
456,T-shirt/top,1
456,Pullover,3
456,Shirt,1
2117,Pullover,4
2117,Bag,5
2117,Shirt,1
2152,Bag,3
2152,Trouser,1
2152,Pullover,2
2152,Shirt,2
2152,T-shirt/top,1
2152,Dress,1
1414,Dress,6
1414,Coat,1
1414,Sandal,1
1414,Pullover,1
1414,Trouser,1
266,Ankle boot,2
266,Pullover,4
266,Bag,1
266,T-shirt/top,2
266,Dress,1
1886,Bag,5
1886,Pullover,4
1886,Shirt,1
1451,Bag,3
1451,Pullover,3
1451,T-shirt/top,2
1451,Shirt,2
1080,T-shirt/top,4
1080,Bag,2
1080,Trouser,1
1080,Shirt,1
1080,Pullover,2
223,Shirt,1
223,Bag,9
1339,Bag,4
1339,Pullover,3
1339,Shirt,2
1339,T-shirt/top,1
167,Bag,7
167,Trouser,1
167,Pullover,1
167,T-shirt/top,1
924,Dress,7
924,Bag,2
924,Pullover,1
1715,Shirt,1
1715,Bag,6
1715,Pullover,2
1715,T-shirt/top,1
122,Bag,7
122,Trouser,1
122,Pullover,1
122,Shirt,1
1381,Bag,6
1381,Pullover,2
1381,Trouser,1
1381,T-shirt/top,1
961,Pullover,7
961,T-shirt/top,1
961,Coat,1
961,Shirt,1
1750,Coat,1
1750,Ankle boot,3
1750,Pullover,4
1750,Shirt,1
1750,Bag,1
1038,T-shirt/top,4
1038,Pullover,1
1038,Dress,3
1038,Sandal,1
1038,Shirt,1
883,Dress,6
883,Shirt,2
883,T-shirt/top,2
1263,Bag,5
1263,Pullover,3
1263,T-shirt/top,1
1263,Coat,1
411,Bag,7
411,Shirt,1
411,Trouser,1
411,Pullover,1
1226,Pullover,6
1226,Bag,1
1226,Shirt,2
1226,T-shirt/top,1
454,Bag,5
454,T-shirt/top,2
454,Pullover,3
2115,Shirt,2
2115,Bag,4
2115,Pullover,3
2115,T-shirt/top,1
2150,Pullover,4
2150,Bag,5
2150,Shirt,1
1999,Shirt,6
1999,Dress,1
1999,Sandal,1
1999,Pullover,2
379,Pullover,6
379,T-shirt/top,3
379,Shirt,1
710,T-shirt/top,4
710,Bag,2
710,Dress,3
710,Pullover,1
1162,T-shirt/top,5
1162,Shirt,2
1162,Pullover,2
1162,Coat,1
1921,Shirt,2
1921,Pullover,1
1921,T-shirt/top,7
755,Ankle boot,4
755,T-shirt/top,2
755,Bag,2
755,Dress,1
755,Coat,1
1127,Shirt,4
1127,Pullover,2
1127,Dress,3
1127,Coat,1
1964,Bag,6
1964,Pullover,2
1964,Trouser,1
1964,Shirt,1
384,Trouser,1
384,Shirt,2
384,T-shirt/top,5
384,Dress,2
2214,Bag,7
2214,Pullover,2
2214,T-shirt/top,1
2251,Bag,6
2251,Pullover,2
2251,T-shirt/top,1
2251,Trouser,1
10,Pullover,2
10,Shirt,1
10,Bag,3
10,Coat,3
10,Trouser,1
55,Bag,4
55,Trouser,1
55,Pullover,4
55,Shirt,1
299,Bag,6
299,Trouser,1
299,Pullover,2
299,Shirt,1
1879,T-shirt/top,3
1879,Bag,4
1879,Pullover,3
648,T-shirt/top,1
648,Coat,1
648,Bag,5
648,Pullover,3
165,Pullover,1
165,T-shirt/top,8
165,Shirt,1
926,T-shirt/top,4
926,Bag,5
926,Coat,1
1717,Bag,5
1717,Trouser,1
1717,T-shirt/top,1
1717,Pullover,3
120,Trouser,2
120,Dress,6
120,Sandal,1
120,Shirt,1
1383,Pullover,4
1383,Dress,2
1383,T-shirt/top,2
1383,Shirt,2
963,Bag,6
963,Pullover,2
963,T-shirt/top,1
963,Shirt,1
1752,Pullover,2
1752,T-shirt/top,2
1752,Bag,1
1752,Shirt,3
1752,Coat,1
1752,Ankle boot,1
2008,Pullover,2
2008,Bag,3
2008,T-shirt/top,4
2008,Shirt,1
549,T-shirt/top,4
549,Trouser,2
549,Ankle boot,1
549,Bag,2
549,Shirt,1
198,Bag,7
198,Pullover,1
198,T-shirt/top,1
198,Shirt,1
1416,Ankle boot,6
1416,Shirt,1
1416,Coat,1
1416,Pullover,1
1416,Bag,1
264,Pullover,2
264,Bag,6
264,T-shirt/top,1
264,Shirt,1
1884,Trouser,1
1884,Bag,5
1884,Pullover,4
1453,Pullover,2
1453,Bag,7
1453,Trouser,1
1082,T-shirt/top,3
1082,Shirt,2
1082,Bag,3
1082,Pullover,2
221,Shirt,1
221,Dress,3
221,T-shirt/top,5
221,Ankle boot,1
2070,Bag,5
2070,Pullover,2
2070,T-shirt/top,1
2070,Coat,1
2070,Trouser,1
2035,Coat,1
2035,Bag,4
2035,Pullover,3
2035,Shirt,1
2035,T-shirt/top,1
1306,Pullover,6
1306,Coat,1
1306,Bag,3
574,Bag,1
574,Shirt,2
574,T-shirt/top,3
574,Dress,1
574,Sandal,1
574,Pullover,1
574,Coat,1
1343,Shirt,1
1343,Bag,5
1343,T-shirt/top,4
531,Bag,4
531,Pullover,5
531,T-shirt/top,1
1792,Pullover,4
1792,Trouser,1
1792,Coat,1
1792,Shirt,1
1792,Bag,3
7,Bag,1
7,T-shirt/top,3
7,Shirt,1
7,Pullover,2
7,Trouser,1
7,Dress,2
259,Pullover,2
259,Bag,1
259,T-shirt/top,6
259,Shirt,1
688,T-shirt/top,1
688,Dress,4
688,Pullover,2
688,Trouser,2
688,Sandal,1
675,Bag,5
675,Trouser,1
675,Pullover,4
1844,T-shirt/top,2
1844,Trouser,1
1844,Pullover,4
1844,Bag,2
1844,Shirt,1
1007,Coat,1
1007,Pullover,3
1007,T-shirt/top,2
1007,Shirt,1
1007,Trouser,1
1007,Dress,1
1007,Bag,1
1493,Bag,6
1493,Pullover,2
1493,Trouser,1
1493,T-shirt/top,1
630,Bag,4
630,Pullover,5
630,Shirt,1
1801,T-shirt/top,8
1801,Shirt,2
1042,Pullover,3
1042,Shirt,3
1042,Bag,2
1042,Dress,2
589,T-shirt/top,6
589,Dress,2
589,Shirt,1
589,Trouser,1
158,Bag,5
158,Shirt,2
158,Trouser,1
158,Pullover,1
158,Ankle boot,1
1959,Shirt,1
1959,Bag,6
1959,T-shirt/top,1
1959,Trouser,1
1959,Pullover,1
768,Pullover,3
768,Bag,5
768,Shirt,1
768,Ankle boot,1
2229,Bag,6
2229,Trouser,1
2229,Shirt,1
2229,Pullover,2
68,Shirt,2
68,Ankle boot,2
68,Trouser,2
68,Pullover,1
68,T-shirt/top,2
68,Dress,1
2190,Pullover,2
2190,Bag,3
2190,Shirt,4
2190,Trouser,1
843,Pullover,1
843,Coat,1
843,Shirt,2
843,T-shirt/top,4
843,Dress,1
843,Bag,1
1672,Bag,5
1672,Pullover,4
1672,Shirt,1
806,Dress,9
806,Sandal,1
494,Trouser,1
494,Bag,5
494,Ankle boot,3
494,Coat,1
1637,Bag,6
1637,Shirt,2
1637,Sandal,1
1637,Dress,1
469,Dress,5
469,Sandal,1
469,Ankle boot,2
469,T-shirt/top,1
469,Trouser,1
2128,Bag,5
2128,T-shirt/top,2
2128,Ankle boot,1
2128,Dress,1
2128,Shirt,1
95,Ankle boot,3
95,Pullover,2
95,Bag,4
95,Dress,1
2291,Ankle boot,5
2291,Pullover,2
2291,Bag,2
2291,Dress,1
1573,Bag,5
1573,T-shirt/top,1
1573,Shirt,1
1573,Pullover,2
1573,Coat,1
301,Bag,2
301,Pullover,5
301,Coat,1
301,Shirt,2
1536,Bag,4
1536,Shirt,1
1536,Pullover,5
795,Ankle boot,2
795,Dress,5
795,Pullover,2
795,Sandal,1
344,Shirt,4
344,T-shirt/top,4
344,Dress,2
139,T-shirt/top,7
139,Dress,1
139,Ankle boot,2
651,Bag,6
651,Trouser,1
651,Pullover,1
651,Shirt,1
651,T-shirt/top,1
1860,Bag,4
1860,Dress,4
1860,Pullover,1
1860,Coat,1
280,Bag,4
280,Trouser,1
280,Pullover,2
280,T-shirt/top,2
280,Shirt,1
1023,Pullover,6
1023,Shirt,1
1023,Bag,3
614,Bag,1
614,Shirt,2
614,T-shirt/top,6
614,Pullover,1
1825,Bag,4
1825,Trouser,1
1825,Pullover,2
1825,Sneaker,3
1066,Bag,2
1066,Shirt,3
1066,Dress,3
1066,Pullover,2
238,Pullover,3
238,T-shirt/top,5
238,Shirt,1
238,Bag,1
2054,Pullover,2
2054,Bag,7
2054,T-shirt/top,1
2011,Bag,5
2011,Pullover,2
2011,Ankle boot,1
2011,Trouser,1
2011,T-shirt/top,1
1322,Shirt,4
1322,Pullover,3
1322,T-shirt/top,1
1322,Bag,1
1322,Coat,1
181,T-shirt/top,1
181,Bag,6
181,Trouser,1
181,Shirt,1
181,Pullover,1
550,Shirt,2
550,T-shirt/top,1
550,Bag,5
550,Pullover,1
550,Sandal,1
987,Bag,5
987,Shirt,1
987,Pullover,4
1367,Shirt,2
1367,Bag,1
1367,T-shirt/top,7
515,Pullover,5
515,Shirt,1
515,Bag,4
1557,Ankle boot,3
1557,Shirt,3
1557,T-shirt/top,1
1557,Pullover,2
1557,Bag,1
325,Bag,3
325,Pullover,4
325,Shirt,1
325,Trouser,1
325,T-shirt/top,1
1186,Trouser,1
1186,Bag,8
1186,Shirt,1
1512,Bag,6
1512,Pullover,3
1512,Trouser,1
360,Ankle boot,4
360,Coat,1
360,Bag,1
360,T-shirt/top,3
360,Shirt,1
1980,Bag,6
1980,Trouser,1
1980,T-shirt/top,1
1980,Pullover,2
408,T-shirt/top,6
408,Bag,2
408,Pullover,2
2149,Bag,6
2149,Pullover,3
2149,Shirt,1
1287,T-shirt/top,6
1287,Pullover,1
1287,Bag,1
1287,Dress,1
1287,Trouser,1
867,T-shirt/top,7
867,Shirt,1
867,Sandal,1
867,Pullover,1
1656,Bag,4
1656,Pullover,5
1656,T-shirt/top,1
822,T-shirt/top,1
822,Bag,5
822,Pullover,3
822,Shirt,1
1613,T-shirt/top,3
1613,Dress,5
1613,Shirt,1
1613,Pullover,1
1938,Pullover,1
1938,Bag,8
1938,T-shirt/top,1
709,Bag,7
709,Pullover,2
709,Shirt,1
2248,Bag,6
2248,Pullover,2
2248,T-shirt/top,1
2248,Coat,1
2189,Pullover,4
2189,Bag,4
2189,Coat,1
2189,T-shirt/top,1
34,Bag,5
34,Shirt,1
34,Pullover,3
34,Ankle boot,1
71,Ankle boot,1
71,Bag,3
71,T-shirt/top,4
71,Dress,1
71,Sandal,1
734,Pullover,2
734,Bag,6
734,Ankle boot,1
734,Shirt,1
1597,T-shirt/top,5
1597,Pullover,2
1597,Shirt,1
1597,Bag,2
1146,Bag,3
1146,Pullover,3
1146,Trouser,1
1146,T-shirt/top,2
1146,Dress,1
1905,Shirt,1
1905,Bag,9
771,Coat,1
771,Shirt,3
771,Pullover,3
771,Bag,2
771,T-shirt/top,1
1103,T-shirt/top,3
1103,Pullover,5
1103,Shirt,2
1940,Pullover,3
1940,Bag,5
1940,T-shirt/top,1
1940,Shirt,1
2230,T-shirt/top,4
2230,Bag,2
2230,Pullover,1
2230,Sandal,1
2230,Coat,1
2230,Shirt,1
2275,Bag,7
2275,Pullover,3
2288,T-shirt/top,7
2288,Shirt,1
2288,Pullover,1
2288,Dress,1
318,Pullover,6
318,Shirt,2
318,Bag,2
1247,Bag,9
1247,Pullover,1
1696,Ankle boot,2
1696,Sandal,1
1696,Pullover,1
1696,Sneaker,4
1696,Coat,1
1696,Trouser,1
435,Bag,4
435,Pullover,2
435,T-shirt/top,3
435,Shirt,1
1202,Pullover,3
1202,Sandal,1
1202,Trouser,3
1202,Coat,1
1202,Bag,1
1202,Shirt,1
470,Dress,4
470,Pullover,1
470,Shirt,1
470,Bag,2
470,T-shirt/top,2
2131,Pullover,2
2131,T-shirt/top,3
2131,Dress,3
2131,Trouser,1
2131,Sandal,1
2174,Bag,6
2174,Trouser,1
2174,Shirt,1
2174,Pullover,2
691,Dress,9
691,Sandal,1
1432,Bag,7
1432,Pullover,2
1432,Trouser,1
240,Bag,8
240,Pullover,2
1477,Pullover,7
1477,Shirt,1
1477,Bag,2
205,Bag,4
205,T-shirt/top,1
205,Shirt,2
205,Dress,1
205,Pullover,2
2069,Pullover,4
2069,Shirt,2
2069,Bag,4
528,Pullover,1
528,Shirt,1
528,Dress,2
528,T-shirt/top,5
528,Coat,1
141,Bag,4
141,T-shirt/top,1
141,Pullover,4
141,Shirt,1
902,Shirt,1
902,Bag,6
902,Pullover,2
902,T-shirt/top,1
1733,Bag,5
1733,Pullover,3
1733,T-shirt/top,1
1733,Coat,1
590,Bag,3
590,Pullover,1
590,Shirt,1
590,T-shirt/top,5
104,T-shirt/top,4
104,Shirt,1
104,Dress,2
104,Bag,2
104,Ankle boot,1
947,Pullover,6
947,Shirt,2
947,T-shirt/top,1
947,Bag,1
1776,Bag,7
1776,Trouser,1
1776,Pullover,2
2094,Bag,6
2094,Pullover,4
1818,Bag,7
1818,Pullover,1
1818,T-shirt/top,1
1818,Shirt,1
629,Bag,6
629,Pullover,2
629,T-shirt/top,1
629,Trouser,1
48,Bag,6
48,T-shirt/top,1
48,Pullover,3
863,Shirt,1
863,Pullover,3
863,Coat,1
863,Bag,1
863,Dress,2
863,Ankle boot,1
863,T-shirt/top,1
1283,Pullover,3
1283,Coat,1
1283,Bag,6
1652,Shirt,2
1652,T-shirt/top,2
1652,Pullover,4
1652,Bag,2
826,Pullover,5
826,Coat,1
826,Bag,3
826,T-shirt/top,1
1617,Bag,5
1617,Trouser,1
1617,Pullover,3
1617,T-shirt/top,1
1979,Shirt,1
1979,Bag,9
399,T-shirt/top,5
399,Pullover,4
399,Sandal,1
748,Shirt,1
748,Pullover,6
748,Bag,2
748,Coat,1
2209,Shirt,4
2209,Pullover,2
2209,T-shirt/top,2
2209,Dress,2
1553,Pullover,6
1553,Bag,3
1553,Shirt,1
321,Bag,2
321,T-shirt/top,4
321,Pullover,3
321,Shirt,1
1182,Bag,4
1182,Pullover,4
1182,T-shirt/top,1
1182,Dress,1
1516,Bag,5
1516,Pullover,3
1516,Coat,1
1516,Trouser,1
1984,Ankle boot,4
1984,Dress,3
1984,Shirt,1
1984,Bag,2
364,Shirt,7
364,Coat,1
364,Pullover,2
449,Coat,1
449,Pullover,6
449,Shirt,1
449,Bag,1
449,Sandal,1
2108,Shirt,1
2108,Bag,6
2108,T-shirt/top,3
279,Bag,5
279,Shirt,1
279,Pullover,2
279,Trouser,1
279,Dress,1
1899,Trouser,1
1899,Shirt,2
1899,Bag,6
1899,Pullover,1
2050,Ankle boot,5
2050,Pullover,1
2050,Sandal,1
2050,Bag,1
2050,T-shirt/top,2
2015,Ankle boot,3
2015,Dress,1
2015,T-shirt/top,3
2015,Bag,1
2015,Shirt,1
2015,Pullover,1
1326,Pullover,5
1326,Shirt,1
1326,Trouser,1
1326,Bag,3
185,Pullover,4
185,T-shirt/top,2
185,Dress,3
185,Bag,1
554,Dress,5
554,T-shirt/top,3
554,Ankle boot,1
554,Trouser,1
1363,Pullover,6
1363,Bag,1
1363,Shirt,2
1363,Coat,1
983,Bag,7
983,Pullover,2
983,T-shirt/top,1
511,Pullover,5
511,Bag,1
511,Dress,2
511,T-shirt/top,1
511,Coat,1
178,T-shirt/top,5
178,Shirt,2
178,Pullover,2
178,Trouser,1
655,Pullover,2
655,Shirt,1
655,Sandal,1
655,Bag,1
655,Ankle boot,2
655,T-shirt/top,1
655,Sneaker,1
655,Coat,1
284,Bag,1
284,Coat,1
284,Ankle boot,1
284,T-shirt/top,3
284,Sandal,1
284,Pullover,1
284,Shirt,2
1864,T-shirt/top,2
1864,Coat,1
1864,Dress,3
1864,Pullover,1
1864,Trouser,3
1027,T-shirt/top,1
1027,Bag,5
1027,Pullover,3
1027,Coat,1
610,Shirt,1
610,T-shirt/top,7
610,Dress,2
1821,Coat,1
1821,Bag,5
1821,Pullover,4
1062,Bag,6
1062,Shirt,2
1062,Pullover,2
145,Pullover,1
145,Dress,6
145,Sandal,2
145,Shirt,1
906,Bag,7
906,Pullover,2
906,Trouser,1
1737,Shirt,2
1737,Bag,1
1737,T-shirt/top,5
1737,Ankle boot,2
594,Bag,7
594,Trouser,1
594,Shirt,1
594,Pullover,1
100,Ankle boot,4
100,Coat,1
100,T-shirt/top,3
100,Pullover,1
100,Dress,1
943,T-shirt/top,5
943,Dress,4
943,Shirt,1
1772,Pullover,7
1772,Shirt,1
1772,T-shirt/top,2
2090,Ankle boot,7
2090,T-shirt/top,2
2090,Bag,1
1859,Bag,4
1859,Trouser,1
1859,T-shirt/top,1
1859,Pullover,4
668,T-shirt/top,7
668,Pullover,2
668,Shirt,1
695,Pullover,4
695,Dress,2
695,Bag,1
695,T-shirt/top,3
1436,T-shirt/top,4
1436,Pullover,2
1436,Shirt,1
1436,Bag,2
1436,Trouser,1
244,T-shirt/top,4
244,Shirt,2
244,Dress,4
1473,Bag,6
1473,Pullover,1
1473,Shirt,1
1473,T-shirt/top,1
1473,Trouser,1
201,Bag,1
201,T-shirt/top,3
201,Pullover,2
201,Shirt,2
201,Ankle boot,1
201,Trouser,1
2028,Bag,5
2028,Pullover,3
2028,T-shirt/top,1
2028,Shirt,1
569,Pullover,2
569,Shirt,1
569,Bag,3
569,T-shirt/top,2
569,Dress,2
359,Bag,3
359,Pullover,3
359,Shirt,1
359,T-shirt/top,2
359,Trouser,1
788,Pullover,4
788,Bag,5
788,Shirt,1
1243,Shirt,3
1243,Pullover,1
1243,Bag,2
1243,T-shirt/top,2
1243,Ankle boot,2
1692,Bag,2
1692,Ankle boot,5
1692,Sandal,2
1692,Pullover,1
431,Coat,1
431,Pullover,2
431,Trouser,1
431,Bag,2
431,T-shirt/top,3
431,Shirt,1
1206,Bag,3
1206,Shirt,1
1206,Pullover,5
1206,Sandal,1
474,Bag,3
474,Shirt,2
474,Trouser,2
474,T-shirt/top,1
474,Pullover,2
2135,Pullover,2
2135,Bag,4
2135,Ankle boot,1
2135,Sneaker,1
2135,Sandal,1
2135,Trouser,1
88,Bag,4
88,Shirt,1
88,Pullover,5
2170,Trouser,1
2170,Coat,2
2170,Shirt,3
2170,Bag,4
30,Trouser,1
30,Bag,7
30,Shirt,1
30,Pullover,1
75,Shirt,1
75,Bag,6
75,Pullover,2
75,Dress,1
489,Trouser,1
489,Bag,6
489,Shirt,2
489,Pullover,1
730,Ankle boot,6
