neuron,label,count
827,Shirt,1
827,Pullover,4
827,Bag,4
827,Coat,1
1552,Bag,6
1552,Trouser,1
1552,Pullover,2
1552,Shirt,1
635,Bag,4
635,Pullover,2
635,Shirt,2
635,Coat,1
635,T-shirt/top,1
1804,Bag,6
1804,Pullover,2
1804,Trouser,1
1804,T-shirt/top,1
534,Bag,5
534,Shirt,1
534,Pullover,4
846,Bag,7
846,Pullover,2
846,Shirt,1
1961,Pullover,2
1961,Bag,5
1961,Shirt,1
1961,T-shirt/top,1
1961,Trouser,1
381,Bag,7
381,Trouser,1
381,Pullover,2
1266,Bag,5
1266,Pullover,3
1266,T-shirt/top,1
1266,Shirt,1
2048,Bag,3
2048,Shirt,2
2048,Pullover,5
1456,Pullover,1
1456,Trouser,1
1456,Bag,3
1456,T-shirt/top,2
1456,Dress,2
1456,Shirt,1
224,Bag,5
224,T-shirt/top,1
224,Pullover,2
224,Trouser,1
224,Shirt,1
1413,Pullover,3
1413,Bag,6
1413,Shirt,1
261,Bag,6
261,T-shirt/top,1
261,Pullover,3
877,Bag,6
877,Pullover,3
877,T-shirt/top,1
19,T-shirt/top,1
19,Bag,4
19,Pullover,5
957,Coat,1
957,Pullover,3
957,Shirt,1
957,Bag,4
957,Trouser,1
1808,Bag,7
1808,Pullover,2
1808,T-shirt/top,1
2164,Pullover,2
2164,Bag,7
2164,Shirt,1
2220,T-shirt/top,2
2220,Bag,6
2220,Shirt,1
2220,Trouser,1
1587,Bag,7
1587,Shirt,1
1587,T-shirt/top,1
1587,Trouser,1
1406,Trouser,1
1406,Bag,6
1406,Pullover,3
231,Pullover,2
231,T-shirt/top,1
231,Bag,7
175,Bag,4
175,Pullover,5
175,Shirt,1
2241,Bag,5
2241,Pullover,4
2241,T-shirt/top,1
1172,Pullover,3
1172,Bag,5
1172,T-shirt/top,1
1172,Trouser,1
394,Pullover,3
394,T-shirt/top,2
394,Bag,3
394,Coat,1
394,Shirt,1
45,T-shirt/top,1
45,Bag,5
45,Pullover,3
45,Trouser,1
401,Bag,4
401,Pullover,4
401,T-shirt/top,1
401,Trouser,1
479,Bag,6
479,Pullover,4
1811,Trouser,1
1811,Bag,4
1811,Coat,1
1811,Shirt,1
1811,Pullover,2
1811,T-shirt/top,1
2060,Bag,5
2060,Pullover,3
2060,T-shirt/top,1
2060,Coat,1
814,Pullover,2
814,Bag,7
814,Trouser,1
2182,Bag,2
2182,T-shirt/top,7
2182,Dress,1
1439,Trouser,1
1439,Bag,6
1439,T-shirt/top,1
1439,Pullover,2
1351,Pullover,3
1351,Bag,7
971,Shirt,1
971,Bag,3
971,Ankle boot,1
971,Pullover,1
971,Dress,3
971,Sandal,1
276,Trouser,1
276,T-shirt/top,1
276,Bag,7
276,Coat,1
233,Bag,7
233,Pullover,1
233,T-shirt/top,1
233,Trouser,1
1271,Bag,6
1271,Trouser,1
1271,Pullover,2
1271,Shirt,1
2206,Bag,6
2206,Pullover,3
2206,T-shirt/top,1
747,Bag,6
747,Pullover,3
747,Trouser,1
1721,Bag,6
1721,Coat,1
1721,Pullover,3
1585,Bag,6
1585,Pullover,3
1585,T-shirt/top,1
26,Bag,6
26,Pullover,3
26,T-shirt/top,1
1578,Pullover,3
1578,Bag,4
1578,Coat,1
1578,Shirt,1
1578,T-shirt/top,1
1644,Shirt,2
1644,Pullover,5
1644,Bag,3
1251,Bag,6
1251,Trouser,1
1251,Pullover,2
1251,T-shirt/top,1
1913,Pullover,2
1913,Bag,7
1913,Shirt,1
767,Bag,6
767,Trouser,1
767,Pullover,3
914,Bag,5
914,Pullover,3
914,Trouser,1
914,T-shirt/top,1
1424,Bag,7
1424,Trouser,1
1424,Pullover,2
1371,Pullover,2
1371,Bag,7
1371,Trouser,1
296,Pullover,2
296,Bag,6
296,Trouser,1
296,T-shirt/top,1
1035,Bag,4
1035,Pullover,3
1035,Coat,1
1035,Shirt,1
1035,T-shirt/top,1
2066,Pullover,4
2066,Bag,4
2066,Shirt,1
2066,Coat,1
783,Bag,7
783,Pullover,3
2287,Pullover,4
2287,Shirt,1
2287,Bag,5
2202,Bag,5
2202,Pullover,2
2202,Shirt,1
2202,Coat,1
2202,Trouser,1
743,Pullover,2
743,Bag,7
743,Trouser,1
1400,Bag,7
1400,Pullover,2
1400,Trouser,1
1892,Shirt,1
1892,Pullover,4
1892,Bag,4
1892,Coat,1
1445,Bag,7
1445,Trouser,1
1445,Shirt,1
1445,Pullover,1
237,Pullover,3
237,Bag,6
237,T-shirt/top,1
988,Bag,3
988,Trouser,1
988,T-shirt/top,1
988,Shirt,3
988,Dress,1
988,Pullover,1
173,Bag,5
173,Pullover,3
173,Shirt,1
173,T-shirt/top,1
1395,Bag,6
1395,Pullover,2
1395,T-shirt/top,1
1395,Trouser,1
2101,Bag,7
2101,Trouser,1
2101,T-shirt/top,1
2101,Coat,1
1133,Bag,5
1133,T-shirt/top,1
1133,Pullover,3
1133,Coat,1
1828,Bag,6
1828,Pullover,2
1828,T-shirt/top,1
1828,Shirt,1
1013,Bag,6
1013,Pullover,3
1013,Shirt,1
1487,Pullover,3
1487,Bag,5
1487,Shirt,1
1487,T-shirt/top,1
1815,Bag,5
1815,Pullover,4
1815,T-shirt/top,1
2099,Bag,7
2099,Pullover,2
2099,Shirt,1
1908,Bag,6
1908,Pullover,2
1908,Trouser,1
1908,Shirt,1
1623,Bag,7
1623,Pullover,1
1623,T-shirt/top,1
1623,Trouser,1
39,Bag,6
39,Pullover,3
39,Shirt,1
81,Bag,5
81,Pullover,4
81,Shirt,1
294,Bag,6
294,Pullover,2
294,Coat,1
294,T-shirt/top,1
1373,Pullover,2
1373,Bag,8
2040,T-shirt/top,5
2040,Dress,4
2040,Shirt,1
2005,Pullover,2
2005,Bag,7
2005,T-shirt/top,1
374,Bag,5
374,Pullover,3
374,T-shirt/top,1
374,Shirt,1
499,Bag,6
499,Pullover,3
499,Trouser,1
1463,Pullover,3
1463,Bag,6
1463,Trouser,1
155,Pullover,3
155,Bag,6
155,T-shirt/top,1
2207,Pullover,3
2207,Bag,5
2207,T-shirt/top,1
2207,Shirt,1
746,Bag,5
746,Trouser,1
746,Pullover,2
746,Shirt,2
397,Pullover,1
397,Shirt,1
397,Bag,6
397,Trouser,1
397,T-shirt/top,1
277,Bag,7
277,Pullover,2
277,Shirt,1
1328,Bag,6
1328,Pullover,2
1328,Trouser,1
1328,T-shirt/top,1
1350,Pullover,2
1350,Bag,7
1350,T-shirt/top,1
1480,Bag,6
1480,Shirt,2
1480,Pullover,2
1051,Bag,6
1051,Pullover,3
1051,Trouser,1
1812,Shirt,2
1812,Pullover,5
1812,Bag,3
1624,Bag,7
1624,Trouser,1
1624,Pullover,2
1208,Bag,4
1208,Pullover,5
1208,Shirt,1
1030,Bag,6
1030,Pullover,2
1030,Shirt,1
1030,T-shirt/top,1
2303,Bag,6
2303,Trouser,1
2303,Pullover,2
2303,Shirt,1
1168,Pullover,4
1168,Bag,5
1168,Shirt,1
1110,Bag,7
1110,Trouser,1
1110,Pullover,2
1211,Bag,4
1211,Shirt,1
1211,Pullover,1
1211,Dress,2
1211,T-shirt/top,2
463,Trouser,1
463,Bag,6
463,Pullover,1
463,Shirt,1
463,Coat,1
1421,Pullover,3
1421,Bag,6
1421,Shirt,1
682,Pullover,2
682,Bag,6
682,Trouser,1
682,T-shirt/top,1
253,Bag,5
253,Pullover,3
253,Trouser,1
253,Shirt,1
152,Pullover,3
152,Bag,6
152,T-shirt/top,1
2299,Bag,7
2299,Pullover,1
2299,Trouser,1
2299,Shirt,1
1213,Pullover,4
1213,T-shirt/top,2
1213,Bag,2
1213,Shirt,2
1767,Bag,6
1767,Pullover,3
1767,Shirt,1
251,Bag,5
251,Pullover,4
251,Coat,1
539,Pullover,5
539,T-shirt/top,1
539,Bag,3
539,Shirt,1
2045,Bag,8
2045,Trouser,1
2045,Pullover,1
1032,Bag,6
1032,T-shirt/top,1
1032,Pullover,3
1871,T-shirt/top,1
1871,Pullover,4
1871,Bag,2
1871,Shirt,2
1871,Dress,1
2024,Bag,6
2024,Pullover,4
248,Bag,5
248,Pullover,3
248,T-shirt/top,1
248,Coat,1
2139,Bag,6
2139,Shirt,1
2139,Pullover,2
2139,Trouser,1
310,Bag,5
310,Pullover,3
310,T-shirt/top,2
2238,Pullover,3
2238,Bag,6
2238,Shirt,1
1663,Bag,7
1663,Pullover,2
1663,Trouser,1
892,Bag,6
892,Pullover,4
558,Bag,5
558,Pullover,3
558,Shirt,1
558,T-shirt/top,1
2185,Bag,6
2185,Pullover,3
2185,Shirt,1
660,Bag,5
660,Trouser,1
660,T-shirt/top,1
660,Pullover,3
618,Pullover,2
618,Trouser,1
618,Bag,5
618,Coat,1
618,T-shirt/top,1
1403,Bag,6
1403,Shirt,1
1403,Pullover,3
404,Bag,2
404,T-shirt/top,3
404,Pullover,5
1971,Bag,4
1971,Pullover,6
255,T-shirt/top,1
255,Bag,5
255,Pullover,2
255,Trouser,1
255,Shirt,1
154,Pullover,3
154,Bag,6
154,T-shirt/top,1
1955,Bag,7
1955,Pullover,2
1955,Coat,1
2124,Pullover,1
2124,Bag,6
2124,T-shirt/top,1
2124,Coat,1
2124,Shirt,1
458,T-shirt/top,1
458,Bag,3
458,Pullover,4
458,Shirt,1
458,Trouser,1
59,Coat,1
59,T-shirt/top,3
59,Pullover,3
59,Bag,3
388,Bag,5
388,Pullover,3
388,Trouser,1
388,T-shirt/top,1
1875,Bag,6
1875,Pullover,3
1875,Shirt,1
295,Bag,6
295,Pullover,3
295,T-shirt/top,1
1540,T-shirt/top,1
1540,Bag,7
1540,Trouser,1
1540,Pullover,1
2043,Bag,6
2043,Shirt,2
2043,Pullover,2
1418,T-shirt/top,1
1418,Bag,5
1418,Pullover,2
1418,Shirt,1
1418,Trouser,1
212,Bag,5
212,Pullover,3
212,T-shirt/top,1
212,Shirt,1
9,Bag,6
9,Pullover,3
9,T-shirt/top,1
1215,T-shirt/top,1
1215,Trouser,1
1215,Pullover,2
1215,Bag,6
2227,Bag,5
2227,T-shirt/top,1
2227,Pullover,3
2227,Trouser,1
808,Pullover,4
808,Sandal,1
808,Shirt,1
808,T-shirt/top,4
742,Bag,2
742,Pullover,6
742,Shirt,1
742,T-shirt/top,1
2102,Pullover,1
2102,Bag,8
2102,T-shirt/top,1
406,Bag,6
406,T-shirt/top,1
406,Trouser,1
406,Pullover,2
1249,Bag,5
1249,Pullover,3
1249,T-shirt/top,1
1249,Coat,1
854,Bag,5
854,Pullover,3
854,T-shirt/top,1
854,Shirt,1
1148,Bag,7
1148,Pullover,2
1148,Shirt,1
1778,Bag,5
1778,Trouser,1
1778,T-shirt/top,1
1778,Pullover,3
662,Bag,6
662,Pullover,3
662,Trouser,1
2022,Pullover,2
2022,Bag,7
2022,Shirt,1
2067,Bag,5
2067,Pullover,3
2067,Trouser,1
2067,Shirt,1
