neuron,label,count
2293,Bag,5
2293,Trouser,1
2293,Shirt,2
2293,Pullover,1
2293,Coat,1
1571,Bag,3
1571,Pullover,3
1571,Ankle boot,1
1571,Dress,2
1571,T-shirt/top,1
303,Shirt,3
303,T-shirt/top,4
303,Pullover,1
303,Dress,1
303,Bag,1
1534,T-shirt/top,3
1534,Dress,5
1534,Ankle boot,2
797,Bag,6
797,Pullover,3
797,T-shirt/top,1
346,Bag,5
346,Pullover,3
346,Shirt,2
1219,Pullover,2
1219,Shirt,2
1219,Bag,1
1219,Dress,5
97,Bag,5
97,Shirt,2
97,T-shirt/top,2
97,Pullover,1
841,Pullover,5
841,Bag,3
841,Ankle boot,1
841,Shirt,1
1670,Bag,5
1670,Pullover,4
1670,T-shirt/top,1
804,Pullover,5
804,T-shirt/top,1
804,Shirt,3
804,Bag,1
496,Bag,6
496,Pullover,1
496,T-shirt/top,2
496,Shirt,1
1635,Trouser,1
1635,Bag,7
1635,Pullover,2
1118,Bag,8
1118,Trouser,1
1118,Pullover,1
12,Bag,4
12,Pullover,2
12,T-shirt/top,1
12,Shirt,3
57,Bag,2
57,Pullover,2
57,Sandal,1
57,Dress,3
57,Trouser,2
1608,Pullover,3
1608,Bag,5
1608,Coat,1
1608,T-shirt/top,1
839,Bag,5
839,Shirt,4
839,Pullover,1
712,Bag,5
712,Pullover,4
712,T-shirt/top,1
1160,Bag,5
1160,Trouser,1
1160,T-shirt/top,1
1160,Pullover,3
1923,Shirt,2
1923,Pullover,5
1923,Trouser,1
1923,Bag,2
757,Pullover,1
757,T-shirt/top,4
757,Bag,3
757,Dress,1
757,Ankle boot,1
1966,Bag,6
1966,Pullover,1
1966,Shirt,2
1966,Ankle boot,1
386,Coat,1
386,Pullover,6
386,Bag,1
386,Sandal,1
386,Dress,1
2216,Pullover,5
2216,Bag,3
2216,Coat,1
2216,T-shirt/top,1
2253,Pullover,4
2253,T-shirt/top,1
2253,Shirt,1
2253,Bag,4
1509,Bag,3
1509,Dress,3
1509,Pullover,1
1509,Trouser,1
1509,T-shirt/top,2
881,Pullover,5
881,Bag,4
881,Trouser,1
1261,Bag,9
1261,Pullover,1
413,Pullover,3
413,Shirt,1
413,Bag,2
413,Sandal,1
413,T-shirt/top,2
413,Dress,1
1224,Pullover,3
1224,Bag,1
1224,Sandal,1
1224,T-shirt/top,1
1224,Sneaker,2
1224,Dress,2
456,Coat,1
456,Bag,5
456,Pullover,3
456,T-shirt/top,1
2117,Bag,5
2117,Trouser,1
2117,Pullover,2
2117,Shirt,1
2117,T-shirt/top,1
2152,Bag,5
2152,Pullover,4
2152,Coat,1
1414,Pullover,2
1414,Sneaker,2
1414,Sandal,1
1414,Dress,2
1414,Ankle boot,1
1414,Shirt,1
1414,T-shirt/top,1
266,Pullover,3
266,Bag,6
266,T-shirt/top,1
1886,Pullover,4
1886,Coat,1
1886,Shirt,2
1886,T-shirt/top,1
1886,Bag,1
1886,Dress,1
1451,Pullover,3
1451,Bag,4
1451,T-shirt/top,1
1451,Dress,1
1451,Trouser,1
1080,Pullover,3
1080,Bag,2
1080,T-shirt/top,2
1080,Shirt,1
1080,Ankle boot,2
223,Bag,7
223,Pullover,2
223,Coat,1
1339,Bag,5
1339,Pullover,3
1339,Shirt,1
1339,T-shirt/top,1
167,Bag,1
167,T-shirt/top,6
167,Shirt,2
167,Dress,1
924,Shirt,2
924,T-shirt/top,1
924,Trouser,1
924,Bag,6
1715,Pullover,3
1715,Bag,5
1715,T-shirt/top,1
1715,Shirt,1
122,T-shirt/top,5
122,Trouser,1
122,Dress,1
122,Pullover,2
122,Shirt,1
1381,T-shirt/top,1
1381,Pullover,2
1381,Bag,6
1381,Trouser,1
961,Bag,2
961,Trouser,1
961,Dress,2
961,T-shirt/top,4
961,Shirt,1
1750,Pullover,1
1750,Bag,7
1750,Shirt,1
1750,T-shirt/top,1
1038,T-shirt/top,1
1038,Bag,6
1038,Pullover,2
1038,Dress,1
883,Dress,9
883,T-shirt/top,1
1263,Bag,7
1263,Pullover,1
1263,T-shirt/top,1
1263,Trouser,1
411,T-shirt/top,3
411,Pullover,4
411,Coat,1
411,Dress,2
1226,Pullover,3
1226,Bag,3
1226,Shirt,3
1226,Ankle boot,1
454,Trouser,3
454,Pullover,1
454,Bag,3
454,Dress,2
454,T-shirt/top,1
2115,Trouser,1
2115,Bag,6
2115,Pullover,3
2150,Pullover,1
2150,Dress,5
2150,Coat,1
2150,T-shirt/top,3
1999,Bag,2
1999,Pullover,2
1999,T-shirt/top,5
1999,Shirt,1
379,Shirt,2
379,Bag,3
379,Pullover,3
379,T-shirt/top,1
379,Sandal,1
710,Bag,5
710,T-shirt/top,1
710,Pullover,2
710,Trouser,1
710,Shirt,1
1162,Bag,5
1162,Pullover,3
1162,Trouser,1
1162,Shirt,1
1921,Bag,6
1921,Trouser,1
1921,Pullover,2
1921,T-shirt/top,1
755,Pullover,3
755,Shirt,2
755,Bag,3
755,T-shirt/top,2
1127,Bag,2
1127,Dress,1
1127,Shirt,1
1127,Trouser,1
1127,Pullover,2
1127,T-shirt/top,2
1127,Coat,1
1964,Bag,6
1964,Pullover,3
1964,T-shirt/top,1
2214,Bag,5
2214,Pullover,3
2214,Shirt,1
2214,Coat,1
2251,Bag,3
2251,Pullover,2
2251,T-shirt/top,3
2251,Ankle boot,1
2251,Shirt,1
10,Shirt,2
10,Bag,5
10,T-shirt/top,1
10,Pullover,2
55,T-shirt/top,7
55,Dress,2
55,Shirt,1
299,Bag,7
299,Pullover,1
299,Shirt,1
299,Trouser,1
1879,Bag,6
1879,Pullover,3
1879,Sandal,1
648,T-shirt/top,1
648,Bag,4
648,Pullover,3
648,Trouser,1
648,Coat,1
165,T-shirt/top,5
165,Pullover,2
165,Shirt,1
165,Dress,1
165,Bag,1
926,T-shirt/top,2
926,Pullover,2
926,Trouser,1
926,Dress,4
926,Shirt,1
1717,Shirt,1
1717,Trouser,1
1717,Bag,6
1717,Pullover,2
120,Bag,6
120,Pullover,3
120,T-shirt/top,1
1383,Shirt,2
1383,Ankle boot,3
1383,Sandal,1
1383,Trouser,1
1383,Bag,1
1383,Pullover,1
1383,T-shirt/top,1
963,Bag,8
963,Trouser,1
963,Pullover,1
1752,Pullover,1
1752,Bag,4
1752,Dress,1
1752,Shirt,2
1752,Trouser,1
1752,T-shirt/top,1
2008,Dress,3
2008,Bag,2
2008,Shirt,1
2008,Pullover,1
2008,T-shirt/top,1
2008,Ankle boot,1
2008,Coat,1
549,Bag,6
549,Pullover,1
549,T-shirt/top,1
549,Trouser,1
549,Shirt,1
198,T-shirt/top,5
198,Dress,2
198,Sandal,1
198,Shirt,1
198,Pullover,1
264,Shirt,2
264,T-shirt/top,5
264,Pullover,2
264,Bag,1
1884,Trouser,1
1884,Bag,6
1884,Pullover,1
1884,Coat,1
1884,Shirt,1
1453,Bag,4
1453,Shirt,1
1453,Pullover,1
1453,T-shirt/top,3
1453,Trouser,1
1082,Pullover,6
1082,Bag,1
1082,T-shirt/top,1
1082,Dress,1
1082,Shirt,1
221,Bag,6
221,Pullover,3
221,Coat,1
2070,Pullover,2
2070,Coat,1
2070,Bag,4
2070,T-shirt/top,2
2070,Dress,1
2035,Bag,5
2035,Pullover,2
2035,Ankle boot,2
2035,Dress,1
1306,Bag,6
1306,Trouser,1
1306,Shirt,1
1306,Dress,2
574,T-shirt/top,1
574,Bag,5
574,Pullover,3
574,Trouser,1
531,Bag,6
531,Trouser,1
531,T-shirt/top,1
531,Pullover,1
531,Shirt,1
1792,Bag,5
1792,Pullover,1
1792,Sandal,1
1792,Ankle boot,1
1792,T-shirt/top,1
1792,Dress,1
7,T-shirt/top,2
7,Ankle boot,2
7,Dress,1
7,Pullover,2
7,Bag,2
7,Shirt,1
259,Bag,6
259,Pullover,3
259,T-shirt/top,1
688,Pullover,4
688,Shirt,1
688,Bag,4
688,Coat,1
675,Bag,5
675,T-shirt/top,1
675,Pullover,3
675,Shirt,1
1844,Bag,6
1844,Pullover,2
1844,Shirt,1
1844,T-shirt/top,1
1007,Dress,10
1493,Bag,4
1493,Shirt,1
1493,Pullover,5
630,Bag,7
630,Pullover,1
630,Trouser,1
630,Shirt,1
1801,T-shirt/top,1
1801,Shirt,1
1801,Pullover,4
1801,Bag,4
1042,Shirt,1
1042,Coat,1
1042,T-shirt/top,6
1042,Bag,1
1042,Pullover,1
589,Shirt,1
589,Pullover,1
589,Dress,8
158,T-shirt/top,4
158,Pullover,4
158,Bag,1
158,Shirt,1
1959,Pullover,2
1959,Coat,3
1959,Trouser,1
1959,T-shirt/top,1
1959,Bag,2
1959,Shirt,1
768,Bag,4
768,Pullover,3
768,Shirt,3
2229,Dress,8
2229,Shirt,1
2229,Bag,1
68,Pullover,3
68,Bag,5
68,Trouser,1
68,Shirt,1
2190,Trouser,1
2190,Bag,6
2190,Pullover,3
843,Pullover,4
843,Bag,4
843,Trouser,1
843,T-shirt/top,1
1672,Bag,6
1672,Coat,1
1672,Shirt,1
1672,Pullover,2
494,Shirt,1
494,Coat,1
494,Bag,6
494,Pullover,2
1637,Shirt,1
1637,Dress,9
469,T-shirt/top,9
469,Pullover,1
2128,Pullover,4
2128,Shirt,3
2128,T-shirt/top,1
2128,Bag,2
95,Pullover,4
95,Bag,4
95,Shirt,2
2291,Bag,7
2291,Pullover,2
2291,Trouser,1
301,Bag,7
301,Pullover,1
301,T-shirt/top,1
301,Trouser,1
1536,Pullover,1
1536,T-shirt/top,2
1536,Bag,6
1536,Shirt,1
795,Pullover,3
795,Bag,5
795,Coat,1
795,T-shirt/top,1
344,Bag,7
344,T-shirt/top,1
344,Pullover,2
139,Bag,4
139,Ankle boot,1
139,T-shirt/top,1
139,Shirt,2
139,Trouser,1
139,Dress,1
651,Pullover,3
651,Bag,4
651,Trouser,1
651,Coat,1
651,T-shirt/top,1
280,Bag,3
280,Pullover,3
280,T-shirt/top,2
280,Dress,1
280,Shirt,1
1023,Pullover,2
1023,T-shirt/top,7
1023,Bag,1
1825,Dress,3
1825,Bag,2
1825,Shirt,1
1825,Pullover,2
1825,T-shirt/top,1
1825,Sandal,1
1066,Bag,3
1066,Shirt,1
1066,Pullover,4
1066,T-shirt/top,2
238,Pullover,6
238,Bag,1
238,T-shirt/top,1
238,Coat,1
238,Dress,1
2054,Pullover,5
2054,Bag,2
2054,Shirt,2
2054,T-shirt/top,1
2011,Bag,5
2011,Shirt,1
2011,Pullover,4
1322,Pullover,2
1322,T-shirt/top,1
1322,Bag,5
1322,Trouser,1
1322,Shirt,1
181,Pullover,4
181,Coat,1
181,Shirt,1
181,Bag,4
550,Ankle boot,5
550,Shirt,1
550,Pullover,1
550,Dress,1
550,Bag,1
550,T-shirt/top,1
987,T-shirt/top,2
987,Dress,5
987,Trouser,2
987,Shirt,1
1367,Bag,6
1367,Coat,1
1367,Pullover,2
1367,T-shirt/top,1
515,Dress,3
515,T-shirt/top,4
515,Bag,1
515,Shirt,1
515,Trouser,1
325,Pullover,3
325,Shirt,1
325,Bag,3
325,T-shirt/top,1
325,Dress,2
1186,Bag,7
1186,Trouser,1
1186,Pullover,2
1512,Bag,4
1512,Pullover,5
1512,Shirt,1
360,Bag,7
360,T-shirt/top,1
360,Trouser,1
360,Shirt,1
1980,Bag,4
1980,Pullover,4
1980,T-shirt/top,1
1980,Shirt,1
408,Bag,6
408,Shirt,2
408,Pullover,2
2149,T-shirt/top,5
2149,Shirt,1
2149,Sandal,1
2149,Trouser,2
2149,Pullover,1
1287,Dress,5
1287,Bag,2
1287,Sandal,1
1287,Shirt,2
867,T-shirt/top,6
867,Coat,1
867,Pullover,1
867,Shirt,1
867,Bag,1
1656,Pullover,2
1656,Dress,3
1656,T-shirt/top,4
1656,Shirt,1
822,Shirt,2
822,Pullover,5
822,Bag,3
1613,Bag,4
1613,T-shirt/top,1
1613,Pullover,3
1613,Shirt,1
1613,Trouser,1
1938,Bag,5
1938,Shirt,2
1938,Pullover,1
1938,T-shirt/top,1
1938,Trouser,1
709,Pullover,4
709,Shirt,1
709,Bag,4
709,Coat,1
2248,Pullover,5
2248,Shirt,2
2248,Sandal,1
2248,T-shirt/top,1
2248,Bag,1
2189,T-shirt/top,1
2189,Trouser,1
2189,Bag,3
2189,Sandal,2
2189,Sneaker,1
2189,Shirt,1
2189,Pullover,1
34,Bag,7
34,Pullover,1
34,Coat,1
34,Shirt,1
71,Ankle boot,5
71,Dress,2
71,Pullover,3
734,Dress,9
734,T-shirt/top,1
1597,T-shirt/top,7
1597,Ankle boot,2
1597,Trouser,1
1146,Bag,3
1146,Pullover,3
1146,Dress,2
1146,Sandal,1
1146,Trouser,1
1905,Pullover,3
1905,T-shirt/top,1
1905,Dress,2
1905,Sandal,1
1905,Trouser,3
771,Bag,2
771,Pullover,3
771,Trouser,2
771,Dress,1
771,T-shirt/top,1
771,Sandal,1
1103,Bag,3
1103,Trouser,1
1103,T-shirt/top,2
1103,Shirt,2
1103,Dress,2
1940,Bag,6
1940,T-shirt/top,1
1940,Trouser,1
1940,Pullover,2
2230,Pullover,3
2230,Bag,5
2230,Trouser,1
2230,T-shirt/top,1
2275,Shirt,4
2275,T-shirt/top,6
2288,Pullover,2
2288,Bag,7
2288,Coat,1
318,Pullover,1
318,Sandal,1
318,T-shirt/top,6
318,Bag,1
318,Trouser,1
1247,Bag,7
1247,Pullover,2
1247,T-shirt/top,1
1696,T-shirt/top,1
1696,Pullover,2
1696,Coat,1
1696,Bag,6
435,Bag,5
435,Pullover,4
435,T-shirt/top,1
470,Bag,7
470,Shirt,1
470,Pullover,2
2131,Bag,6
2131,Pullover,3
2131,T-shirt/top,1
2174,Dress,10
691,Pullover,2
691,Bag,6
691,Shirt,1
691,Coat,1
1432,Bag,5
1432,T-shirt/top,1
1432,Pullover,1
1432,Ankle boot,2
1432,Trouser,1
240,Bag,5
240,Pullover,2
240,Trouser,1
240,T-shirt/top,1
240,Ankle boot,1
1477,Pullover,2
1477,Coat,1
1477,Bag,6
1477,Shirt,1
2069,Pullover,4
2069,Bag,4
2069,Shirt,1
2069,T-shirt/top,1
528,Shirt,2
528,Bag,2
528,T-shirt/top,4
528,Pullover,1
528,Trouser,1
141,T-shirt/top,1
141,Pullover,2
141,Bag,6
141,Shirt,1
902,T-shirt/top,8
902,Pullover,1
902,Bag,1
1733,Pullover,3
1733,Bag,5
1733,Trouser,1
1733,T-shirt/top,1
590,Bag,8
590,Trouser,1
590,Pullover,1
104,T-shirt/top,6
104,Pullover,1
104,Bag,1
104,Shirt,1
104,Trouser,1
947,T-shirt/top,1
947,Bag,5
947,Pullover,3
947,Coat,1
1776,Bag,4
1776,Pullover,4
1776,Ankle boot,1
1776,Shirt,1
2094,Bag,3
2094,Pullover,3
2094,T-shirt/top,1
2094,Shirt,2
2094,Coat,1
1818,Pullover,1
1818,Shirt,2
1818,Trouser,2
1818,T-shirt/top,3
1818,Dress,2
629,Shirt,1
629,T-shirt/top,4
629,Sneaker,2
629,Sandal,1
629,Coat,1
629,Pullover,1
48,T-shirt/top,7
48,Dress,2
48,Shirt,1
863,T-shirt/top,9
863,Trouser,1
1283,Pullover,2
1283,Coat,1
1283,Bag,6
1283,T-shirt/top,1
1652,Shirt,2
1652,Bag,4
1652,Pullover,4
826,Pullover,1
826,Coat,1
826,Bag,6
826,Shirt,1
826,Trouser,1
1617,Dress,6
1617,Bag,1
1617,T-shirt/top,3
1979,Pullover,2
1979,Shirt,3
1979,Dress,4
1979,Trouser,1
399,Bag,6
399,Pullover,2
399,Trouser,1
399,Shirt,1
748,T-shirt/top,4
748,Pullover,4
748,Dress,1
748,Bag,1
2209,T-shirt/top,8
2209,Bag,1
2209,Pullover,1
1553,Pullover,7
1553,Bag,3
321,Bag,6
321,Trouser,1
321,T-shirt/top,1
321,Pullover,2
1182,T-shirt/top,3
1182,Shirt,1
1182,Bag,4
1182,Pullover,1
1182,Trouser,1
1516,Bag,4
1516,T-shirt/top,2
1516,Pullover,1
1516,Shirt,2
1516,Sandal,1
1984,Shirt,1
1984,Pullover,7
1984,T-shirt/top,2
364,Bag,5
364,Pullover,3
364,T-shirt/top,1
364,Coat,1
449,T-shirt/top,1
449,Bag,5
449,Pullover,2
449,Dress,2
2108,Pullover,1
2108,T-shirt/top,4
2108,Bag,1
2108,Shirt,2
2108,Dress,2
279,T-shirt/top,3
279,Shirt,1
279,Bag,1
279,Sandal,1
279,Ankle boot,2
279,Dress,2
2050,T-shirt/top,4
2050,Shirt,4
2050,Bag,1
2050,Pullover,1
2015,Pullover,4
2015,Shirt,1
2015,Bag,4
2015,Coat,1
1326,Shirt,1
1326,Bag,5
1326,Pullover,2
1326,Coat,1
1326,Ankle boot,1
185,T-shirt/top,1
185,Pullover,1
185,Bag,6
185,Shirt,1
185,Trouser,1
554,Shirt,2
554,T-shirt/top,3
554,Dress,4
554,Sandal,1
1363,T-shirt/top,5
1363,Shirt,1
1363,Dress,4
983,Pullover,2
983,Bag,6
983,Dress,2
511,T-shirt/top,4
511,Bag,4
511,Trouser,1
511,Sandal,1
178,Bag,2
178,Pullover,3
178,Shirt,2
178,Dress,1
178,Coat,2
655,T-shirt/top,3
655,Dress,6
655,Bag,1
284,Pullover,2
284,Bag,7
284,Trouser,1
1864,Bag,4
1864,Shirt,2
1864,T-shirt/top,1
1864,Pullover,3
1027,Bag,2
1027,Shirt,3
1027,Pullover,2
1027,T-shirt/top,1
1027,Sandal,1
1027,Dress,1
610,Bag,1
610,Shirt,1
610,Pullover,1
610,Sandal,1
610,Ankle boot,2
610,Trouser,1
610,T-shirt/top,2
610,Dress,1
1821,Bag,7
1821,Pullover,2
1821,T-shirt/top,1
1062,Bag,5
1062,Shirt,1
1062,Pullover,4
145,Sandal,1
145,T-shirt/top,3
145,Dress,1
145,Pullover,1
145,Shirt,2
145,Bag,2
906,Pullover,3
906,Bag,6
906,Shirt,1
1737,Bag,2
1737,Shirt,1
1737,Dress,1
1737,T-shirt/top,4
1737,Pullover,2
594,Pullover,2
594,Bag,7
594,Coat,1
100,Bag,7
100,Trouser,1
100,Pullover,2
943,Coat,1
943,Bag,7
943,Pullover,2
1772,Bag,7
1772,Trouser,1
1772,T-shirt/top,1
1772,Shirt,1
2090,Shirt,1
2090,Pullover,3
2090,Bag,5
2090,T-shirt/top,1
1859,Bag,1
1859,Ankle boot,2
1859,T-shirt/top,5
1859,Pullover,2
668,Bag,7
668,Trouser,1
668,Coat,1
668,T-shirt/top,1
695,Bag,6
695,T-shirt/top,1
695,Coat,2
695,Pullover,1
1436,Bag,4
1436,Shirt,3
1436,Pullover,2
1436,T-shirt/top,1
244,Pullover,3
244,Dress,6
244,Trouser,1
1473,Pullover,2
1473,Coat,1
1473,Bag,3
1473,Shirt,1
1473,T-shirt/top,3
201,Shirt,6
201,Pullover,3
201,Bag,1
2028,Bag,6
2028,Trouser,1
2028,Pullover,1
2028,Shirt,2
569,Bag,4
569,T-shirt/top,1
569,Sandal,1
569,Shirt,1
569,Pullover,1
569,Trouser,1
569,Dress,1
359,Pullover,4
359,Bag,4
359,Shirt,1
359,Coat,1
788,Bag,4
788,Pullover,3
788,Shirt,1
788,Trouser,1
788,Coat,1
1243,Shirt,2
1243,Bag,2
1243,Pullover,3
1243,T-shirt/top,1
1243,Trouser,1
1243,Dress,1
1692,Dress,3
1692,Shirt,1
1692,Pullover,2
1692,T-shirt/top,3
1692,Bag,1
431,T-shirt/top,7
431,Pullover,2
431,Trouser,1
1206,Pullover,5
1206,Bag,1
1206,T-shirt/top,2
1206,Shirt,1
1206,Dress,1
474,Bag,6
474,Trouser,1
474,Shirt,1
474,Coat,1
474,Dress,1
2135,Bag,4
2135,Shirt,1
2135,Pullover,3
2135,Sandal,1
2135,T-shirt/top,1
88,Coat,1
88,T-shirt/top,4
88,Pullover,2
88,Bag,1
88,Sandal,1
88,Shirt,1
30,Trouser,1
30,Bag,6
30,Pullover,2
30,T-shirt/top,1
75,T-shirt/top,4
75,Shirt,1
75,Bag,2
75,Dress,3
489,Pullover,3
489,Bag,7
730,Ankle boot,2
730,T-shirt/top,5
730,Shirt,1
730,Dress,1
730,Trouser,1
1593,Trouser,1
1593,Coat,1
1593,Pullover,3
1593,Bag,4
1593,Shirt,1
1142,Pullover,5
1142,Bag,5
1901,Bag,3
1901,T-shirt/top,5
1901,Ankle boot,2
775,Dress,6
775,Bag,1
775,Shirt,1
775,T-shirt/top,2
1107,T-shirt/top,2
1107,Dress,5
1107,Trouser,2
1107,Ankle boot,1
1944,Bag,7
1944,Trouser,1
1944,Pullover,1
1944,Shirt,1
2234,Bag,4
2234,T-shirt/top,1
2234,Pullover,3
2234,Coat,1
2234,Trouser,1
2271,Shirt,2
2271,Bag,4
2271,T-shirt/top,1
2271,Pullover,2
2271,Trouser,1
2049,Bag,5
2049,Shirt,1
2049,Pullover,2
2049,T-shirt/top,2
508,Dress,7
508,Pullover,2
508,T-shirt/top,1
1412,Bag,4
1412,T-shirt/top,2
1412,Pullover,3
1412,Shirt,1
