Index,Activation Value
67509,0.016552245244383812
4825,0.01572897471487522
29372,0.014770003966987133
55426,0.01244395412504673
86538,0.010252458974719048
63669,0.00855979323387146
26012,0.008370674215257168
52183,0.0061062974855303764
49591,0.005871606059372425
110712,0.0057950252667069435
