Index,Activation Value
67521,0.8732015490531921
74418,0.7004837989807129
2931,0.6680867671966553
87030,0.4194921851158142
22183,0.36761587858200073
31423,0.29946964979171753
49135,0.2588233947753906
71223,0.22409500181674957
72116,0.20247970521450043
107144,0.19750429689884186
