Index,Activation Value
28910,0.16490182280540466
88571,0.13483332097530365
52426,0.13153645396232605
49456,0.12322508543729782
70349,0.12025474011898041
99629,0.10797316581010818
25849,0.10339248180389404
54896,0.0790712982416153
2279,0.07697809487581253
52183,0.0717439129948616
